발행회차,발행일자,기준월,평균 LTV,평균 DTI,조기상환율
KHFCMB2010S-08,2010-08-26,2011-02,59.06,0.0,1.95
KHFCMB2010S-08,2010-08-26,2011-01,59.07,0.0,1.9
KHFCMB2010S-08,2010-08-26,2010-12,59.06,0.0,1.8
KHFCMB2010S-08,2010-08-26,2010-11,59.06,0.0,1.97
KHFCMB2010S-08,2010-08-26,2010-10,59.06,0.0,1.66
KHFCMB2010S-08,2010-08-26,2010-09,59.06,0.0,1.37
KHFCMB2010S-08,2010-08-26,2010-08,59.06,0.0,0.79
KHFCMB2010S-07,2010-07-08,2022-03,54.85,34.65,0.0
KHFCMB2010S-07,2010-07-08,2022-02,54.82,34.62,1.6513
KHFCMB2010S-07,2010-07-08,2022-01,54.97,34.85,0.0
KHFCMB2010S-07,2010-07-08,2021-12,54.94,34.82,0.0
KHFCMB2010S-07,2010-07-08,2021-11,54.92,34.79,0.0
KHFCMB2010S-07,2010-07-08,2021-10,54.9,34.76,0.0
KHFCMB2010S-07,2010-07-08,2021-09,54.88,34.73,0.0
KHFCMB2010S-07,2010-07-08,2021-08,54.85,34.7,0.0
KHFCMB2010S-07,2010-07-08,2021-07,54.84,34.67,0.0
KHFCMB2010S-07,2010-07-08,2021-06,54.81,34.65,0.0
KHFCMB2010S-07,2010-07-08,2021-03,54.45,34.46,0.0
KHFCMB2010S-07,2010-07-08,2021-02,54.41,34.45,0.0
KHFCMB2010S-07,2010-07-08,2021-01,54.4,34.41,3.92
KHFCMB2010S-07,2010-07-08,2020-12,54.27,34.12,2.4
KHFCMB2010S-07,2010-07-08,2020-11,54.38,34.05,0.0
KHFCMB2010S-07,2010-07-08,2020-10,54.35,34.04,0.8
KHFCMB2010S-07,2010-07-08,2020-09,54.44,33.93,0.5
KHFCMB2010S-07,2010-07-08,2020-08,54.49,33.83,4.11
KHFCMB2010S-07,2010-07-08,2020-07,54.89,33.51,8.36
KHFCMB2010S-07,2010-07-08,2020-06,55.73,33.73,0.0
KHFCMB2010S-07,2010-07-08,2020-05,55.71,33.71,0.0
KHFCMB2010S-07,2010-07-08,2020-04,55.68,33.71,1.01
KHFCMB2010S-07,2010-07-08,2020-03,55.35,33.58,0.0
KHFCMB2010S-07,2010-07-08,2020-02,55.33,33.56,0.22
KHFCMB2010S-07,2010-07-08,2020-01,55.26,33.58,7.87
KHFCMB2010S-07,2010-07-08,2019-12,55.58,34.53,2.16
KHFCMB2010S-07,2010-07-08,2019-11,55.68,34.52,0.32
KHFCMB2010S-07,2010-07-08,2019-10,55.64,34.55,0.17
KHFCMB2010S-07,2010-07-08,2019-09,55.59,34.56,7.77
KHFCMB2010S-07,2010-07-08,2019-08,56.46,33.62,12.1
KHFCMB2010S-07,2010-07-08,2019-07,57.46,34.23,0.1
KHFCMB2010S-07,2010-07-08,2019-06,57.41,34.25,0.1
KHFCMB2010S-07,2010-07-08,2019-05,57.38,34.28,0.25
KHFCMB2010S-07,2010-07-08,2019-04,57.33,34.31,0.16
KHFCMB2010S-07,2010-07-08,2019-03,57.27,34.38,0.76
KHFCMB2010S-07,2010-07-08,2019-02,57.16,34.35,0.44
KHFCMB2010S-07,2010-07-08,2019-01,57.1,34.55,0.34
KHFCMB2010S-07,2010-07-08,2018-12,57.08,34.59,1.07
KHFCMB2010S-07,2010-07-08,2018-11,57.17,34.4,0.59
KHFCMB2010S-07,2010-07-08,2018-10,57.05,34.39,0.81
KHFCMB2010S-07,2010-07-08,2018-09,57.1,34.27,0.51
KHFCMB2010S-07,2010-07-08,2018-08,57.13,34.2,1.45
KHFCMB2010S-07,2010-07-08,2018-07,57.1,34.1,5.68
KHFCMB2010S-07,2010-07-08,2018-06,57.7,33.43,2.16
KHFCMB2010S-07,2010-07-08,2018-05,57.37,33.23,1.99
KHFCMB2010S-07,2010-07-08,2018-04,57.07,33.22,0.32
KHFCMB2010S-07,2010-07-08,2018-03,56.96,33.22,2.54
KHFCMB2010S-07,2010-07-08,2018-02,57.05,33.04,2.45
KHFCMB2010S-07,2010-07-08,2018-01,57.06,32.73,0.12
KHFCMB2010S-07,2010-07-08,2017-12,57.03,32.77,0.75
KHFCMB2010S-07,2010-07-08,2017-11,57.04,32.82,3.02
KHFCMB2010S-07,2010-07-08,2017-10,57.14,33.08,1.02
KHFCMB2010S-07,2010-07-08,2017-09,57.14,33.12,4.08
KHFCMB2010S-07,2010-07-08,2017-08,57.57,33.38,2.42
KHFCMB2010S-07,2010-07-08,2017-07,57.6,33.44,1.5
KHFCMB2010S-07,2010-07-08,2017-06,57.63,33.22,0.97
KHFCMB2010S-07,2010-07-08,2017-05,57.6,33.18,2.51
KHFCMB2010S-07,2010-07-08,2017-04,57.36,33.33,3.47
KHFCMB2010S-07,2010-07-08,2017-03,57.61,33.16,1.97
KHFCMB2010S-07,2010-07-08,2017-02,57.63,33.47,4.2
KHFCMB2010S-07,2010-07-08,2017-01,57.71,33.69,3.0
KHFCMB2010S-07,2010-07-08,2016-12,57.62,34.06,3.31
KHFCMB2010S-07,2010-07-08,2016-11,57.5,34.58,0.23
KHFCMB2010S-07,2010-07-08,2016-10,57.5,34.55,13.91
KHFCMB2010S-07,2010-07-08,2016-09,58.2,34.18,1.63
KHFCMB2010S-07,2010-07-08,2016-08,57.75,33.85,3.26
KHFCMB2010S-07,2010-07-08,2016-07,57.36,33.87,11.65
KHFCMB2010S-07,2010-07-08,2016-06,58.17,33.51,3.93
KHFCMB2010S-07,2010-07-08,2016-05,58.22,33.22,0.35
KHFCMB2010S-07,2010-07-08,2016-04,58.11,33.17,3.82
KHFCMB2010S-07,2010-07-08,2016-03,58.13,33.38,5.18
KHFCMB2010S-07,2010-07-08,2016-02,58.22,33.09,7.58
KHFCMB2010S-07,2010-07-08,2016-01,58.17,33.28,2.48
KHFCMB2010S-07,2010-07-08,2015-12,58.29,33.25,3.42
KHFCMB2010S-07,2010-07-08,2015-11,58.06,33.41,3.89
KHFCMB2010S-07,2010-07-08,2015-10,58.22,33.98,5.53
KHFCMB2010S-07,2010-07-08,2015-09,58.45,34.61,6.26
KHFCMB2010S-07,2010-07-08,2015-08,58.19,34.56,4.14
KHFCMB2010S-07,2010-07-08,2015-07,58.06,34.81,11.39
KHFCMB2010S-07,2010-07-08,2015-06,58.13,35.88,7.92
KHFCMB2010S-07,2010-07-08,2015-05,57.69,36.29,12.6
KHFCMB2010S-07,2010-07-08,2015-04,57.74,36.1,13.89
KHFCMB2010S-07,2010-07-08,2015-03,57.72,36.15,7.45
KHFCMB2010S-07,2010-07-08,2015-02,57.34,37.07,8.07
KHFCMB2010S-07,2010-07-08,2015-01,57.18,37.39,5.2
KHFCMB2010S-07,2010-07-08,2014-12,56.77,37.62,12.62
KHFCMB2010S-07,2010-07-08,2014-11,57.06,38.25,7.61
KHFCMB2010S-07,2010-07-08,2014-10,57.08,38.11,4.34
KHFCMB2010S-07,2010-07-08,2014-09,57.23,38.1,2.82
KHFCMB2010S-07,2010-07-08,2014-08,57.17,38.16,5.38
KHFCMB2010S-07,2010-07-08,2014-07,57.11,38.48,4.19
KHFCMB2010S-07,2010-07-08,2014-06,56.93,38.43,3.27
KHFCMB2010S-07,2010-07-08,2014-05,56.9,38.2,3.64
KHFCMB2010S-07,2010-07-08,2014-04,56.85,38.06,3.48
KHFCMB2010S-07,2010-07-08,2014-03,56.8,38.06,4.09
KHFCMB2010S-07,2010-07-08,2014-02,56.63,37.95,4.36
KHFCMB2010S-07,2010-07-08,2014-01,56.45,38.02,4.05
KHFCMB2010S-07,2010-07-08,2013-12,56.46,38.08,5.98
KHFCMB2010S-07,2010-07-08,2013-11,56.32,37.92,5.28
KHFCMB2010S-07,2010-07-08,2013-10,56.45,37.83,4.97
KHFCMB2010S-07,2010-07-08,2013-09,56.4,37.95,3.5
KHFCMB2010S-07,2010-07-08,2013-08,56.3,37.85,7.61
KHFCMB2010S-07,2010-07-08,2013-07,56.32,37.82,7.48
KHFCMB2010S-07,2010-07-08,2013-06,56.21,37.79,8.3
KHFCMB2010S-07,2010-07-08,2013-05,56.01,37.7,7.82
KHFCMB2010S-07,2010-07-08,2013-04,56.1,37.59,8.66
KHFCMB2010S-07,2010-07-08,2013-03,56.06,37.51,11.83
KHFCMB2010S-07,2010-07-08,2013-02,56.02,37.37,0.11
KHFCMB2010S-07,2010-07-08,2013-01,55.61,37.67,9.83
KHFCMB2010S-07,2010-07-08,2012-12,55.63,37.41,9.03
KHFCMB2010S-07,2010-07-08,2012-11,55.24,37.57,10.11
KHFCMB2010S-07,2010-07-08,2012-10,55.12,37.86,6.87
KHFCMB2010S-07,2010-07-08,2012-09,54.89,37.96,4.53
KHFCMB2010S-07,2010-07-08,2012-08,54.87,38.01,4.44
KHFCMB2010S-07,2010-07-08,2012-07,54.95,37.94,3.53
KHFCMB2010S-07,2010-07-08,2012-06,54.96,37.96,2.31
KHFCMB2010S-07,2010-07-08,2012-05,54.96,37.91,3.53
KHFCMB2010S-07,2010-07-08,2012-04,54.96,37.95,3.65
KHFCMB2010S-07,2010-07-08,2012-03,54.94,37.95,3.06
KHFCMB2010S-07,2010-07-08,2012-02,54.86,37.88,3.02
KHFCMB2010S-07,2010-07-08,2012-01,54.88,37.85,2.85
KHFCMB2010S-07,2010-07-08,2011-12,54.79,37.88,4.27
KHFCMB2010S-07,2010-07-08,2011-11,54.82,37.91,3.04
KHFCMB2010S-07,2010-07-08,2011-10,54.87,37.93,2.75
KHFCMB2010S-07,2010-07-08,2011-09,54.82,37.96,2.54
KHFCMB2010S-07,2010-07-08,2011-08,54.8,38.03,1.75
KHFCMB2010S-07,2010-07-08,2011-07,54.81,37.97,1.84
KHFCMB2010S-07,2010-07-08,2011-06,54.79,37.94,1.81
KHFCMB2010S-07,2010-07-08,2011-05,54.72,37.99,1.7
KHFCMB2010S-07,2010-07-08,2011-04,54.71,37.94,1.98
KHFCMB2010S-07,2010-07-08,2011-03,54.73,37.95,1.79
KHFCMB2010S-07,2010-07-08,2011-02,54.75,37.9,1.75
KHFCMB2010S-07,2010-07-08,2011-01,54.69,37.89,1.61
KHFCMB2010S-07,2010-07-08,2010-12,54.65,37.9,2.11
KHFCMB2010S-07,2010-07-08,2010-11,54.66,37.93,1.13
KHFCMB2010S-07,2010-07-08,2010-10,54.63,37.91,0.95
KHFCMB2010S-07,2010-07-08,2010-09,54.62,37.95,0.63
KHFCMB2010S-07,2010-07-08,2010-08,54.58,37.97,0.72
KHFCMB2010S-07,2010-07-08,2010-07,54.56,37.99,1.37
KHFCMB2010S-06,2010-06-24,2022-06,57.77,33.99,0.3975
KHFCMB2010S-06,2010-06-24,2022-05,57.76,33.93,0.347
KHFCMB2010S-06,2010-06-24,2022-04,57.72,33.89,0.6231
KHFCMB2010S-06,2010-06-24,2022-03,57.73,33.84,0.5071
KHFCMB2010S-06,2010-06-24,2022-02,57.72,33.81,0.6363
KHFCMB2010S-06,2010-06-24,2022-01,57.7,33.72,0.1615
KHFCMB2010S-06,2010-06-24,2021-12,57.7,33.7,2.3013
KHFCMB2010S-06,2010-06-24,2021-11,57.71,33.63,0.4044
KHFCMB2010S-06,2010-06-24,2021-10,57.71,33.59,0.1562
KHFCMB2010S-06,2010-06-24,2021-09,57.71,33.58,0.8731
KHFCMB2010S-06,2010-06-24,2021-08,57.7,33.54,0.4236
KHFCMB2010S-06,2010-06-24,2021-07,57.7,33.49,1.6852
KHFCMB2010S-06,2010-06-24,2021-06,57.7,33.56,0.9466
KHFCMB2010S-06,2010-06-24,2021-03,57.65,33.64,3.05
KHFCMB2010S-06,2010-06-24,2021-02,57.66,33.81,0.81
KHFCMB2010S-06,2010-06-24,2021-01,57.62,33.81,1.3
KHFCMB2010S-06,2010-06-24,2020-12,57.62,33.69,0.74
KHFCMB2010S-06,2010-06-24,2020-11,57.58,33.55,0.61
KHFCMB2010S-06,2010-06-24,2020-10,57.54,33.45,0.77
KHFCMB2010S-06,2010-06-24,2020-09,57.53,33.42,1.02
KHFCMB2010S-06,2010-06-24,2020-08,57.55,33.49,2.02
KHFCMB2010S-06,2010-06-24,2020-07,57.55,33.42,0.57
KHFCMB2010S-06,2010-06-24,2020-06,57.54,33.37,1.26
KHFCMB2010S-06,2010-06-24,2020-05,57.55,33.34,2.69
KHFCMB2010S-06,2010-06-24,2020-04,57.63,33.57,2.04
KHFCMB2010S-06,2010-06-24,2020-03,57.65,33.64,1.64
KHFCMB2010S-06,2010-06-24,2020-02,57.62,33.52,2.88
KHFCMB2010S-06,2010-06-24,2020-01,57.56,33.47,2.44
KHFCMB2010S-06,2010-06-24,2019-12,57.53,33.32,4.3
KHFCMB2010S-06,2010-06-24,2019-11,57.47,33.29,1.49
KHFCMB2010S-06,2010-06-24,2019-10,57.47,33.29,0.78
KHFCMB2010S-06,2010-06-24,2019-09,57.46,33.27,1.3
KHFCMB2010S-06,2010-06-24,2019-08,57.49,33.34,0.95
KHFCMB2010S-06,2010-06-24,2019-07,57.49,33.42,0.71
KHFCMB2010S-06,2010-06-24,2019-06,57.49,33.39,0.61
KHFCMB2010S-06,2010-06-24,2019-05,57.5,33.32,1.51
KHFCMB2010S-06,2010-06-24,2019-04,57.5,33.26,1.54
KHFCMB2010S-06,2010-06-24,2019-03,57.46,33.16,1.2
KHFCMB2010S-06,2010-06-24,2019-02,57.47,33.07,1.39
KHFCMB2010S-06,2010-06-24,2019-01,57.42,32.93,1.59
KHFCMB2010S-06,2010-06-24,2018-12,57.41,32.84,0.74
KHFCMB2010S-06,2010-06-24,2018-11,57.44,32.77,3.3
KHFCMB2010S-06,2010-06-24,2018-10,57.44,32.98,1.42
KHFCMB2010S-06,2010-06-24,2018-09,57.43,32.97,1.88
KHFCMB2010S-06,2010-06-24,2018-08,57.46,33.04,0.89
KHFCMB2010S-06,2010-06-24,2018-07,57.43,32.97,0.41
KHFCMB2010S-06,2010-06-24,2018-06,57.41,32.93,1.1
KHFCMB2010S-06,2010-06-24,2018-05,57.44,32.98,0.7
KHFCMB2010S-06,2010-06-24,2018-04,57.46,32.97,2.13
KHFCMB2010S-06,2010-06-24,2018-03,57.49,33.16,0.99
KHFCMB2010S-06,2010-06-24,2018-02,57.45,33.08,0.41
KHFCMB2010S-06,2010-06-24,2018-01,57.46,33.08,1.82
KHFCMB2010S-06,2010-06-24,2017-12,57.44,33.02,0.63
KHFCMB2010S-06,2010-06-24,2017-11,57.43,32.94,0.96
KHFCMB2010S-06,2010-06-24,2017-10,57.42,32.96,0.87
KHFCMB2010S-06,2010-06-24,2017-09,57.42,32.89,1.51
KHFCMB2010S-06,2010-06-24,2017-08,57.45,32.91,1.9
KHFCMB2010S-06,2010-06-24,2017-07,57.42,33.02,1.48
KHFCMB2010S-06,2010-06-24,2017-06,57.44,33.01,0.52
KHFCMB2010S-06,2010-06-24,2017-05,57.44,32.99,0.92
KHFCMB2010S-06,2010-06-24,2017-04,57.43,32.94,1.03
KHFCMB2010S-06,2010-06-24,2017-03,57.44,32.92,1.3
KHFCMB2010S-06,2010-06-24,2017-02,57.44,32.91,1.18
KHFCMB2010S-06,2010-06-24,2017-01,57.45,32.85,1.47
KHFCMB2010S-06,2010-06-24,2016-12,57.45,32.74,1.75
KHFCMB2010S-06,2010-06-24,2016-11,57.47,32.76,2.29
KHFCMB2010S-06,2010-06-24,2016-10,57.48,32.84,1.62
KHFCMB2010S-06,2010-06-24,2016-09,57.43,32.77,2.31
KHFCMB2010S-06,2010-06-24,2016-08,57.48,32.72,2.15
KHFCMB2010S-06,2010-06-24,2016-07,57.41,32.71,2.81
KHFCMB2010S-06,2010-06-24,2016-06,57.3,32.76,1.47
KHFCMB2010S-06,2010-06-24,2016-05,57.29,32.73,1.53
KHFCMB2010S-06,2010-06-24,2016-04,57.3,32.79,1.63
KHFCMB2010S-06,2010-06-24,2016-03,57.32,32.8,3.19
KHFCMB2010S-06,2010-06-24,2016-02,57.34,32.71,1.73
KHFCMB2010S-06,2010-06-24,2016-01,57.3,32.68,1.91
KHFCMB2010S-06,2010-06-24,2015-12,57.27,32.59,2.45
KHFCMB2010S-06,2010-06-24,2015-11,57.3,32.51,2.95
KHFCMB2010S-06,2010-06-24,2015-10,57.27,32.6,4.26
KHFCMB2010S-06,2010-06-24,2015-09,57.18,32.71,4.59
KHFCMB2010S-06,2010-06-24,2015-08,57.24,32.85,2.69
KHFCMB2010S-06,2010-06-24,2015-07,57.29,32.95,5.88
KHFCMB2010S-06,2010-06-24,2015-06,57.3,32.92,4.33
KHFCMB2010S-06,2010-06-24,2015-05,57.32,32.74,4.27
KHFCMB2010S-06,2010-06-24,2015-04,57.29,32.84,8.18
KHFCMB2010S-06,2010-06-24,2015-03,57.25,32.78,5.36
KHFCMB2010S-06,2010-06-24,2015-02,57.21,32.91,4.24
KHFCMB2010S-06,2010-06-24,2015-01,57.19,32.89,4.42
KHFCMB2010S-06,2010-06-24,2014-12,57.19,32.95,3.26
KHFCMB2010S-06,2010-06-24,2014-11,57.17,32.94,5.71
KHFCMB2010S-06,2010-06-24,2014-10,57.21,32.94,5.1
KHFCMB2010S-06,2010-06-24,2014-09,57.12,33.19,3.71
KHFCMB2010S-06,2010-06-24,2014-08,57.07,33.12,4.48
KHFCMB2010S-06,2010-06-24,2014-07,57.09,33.05,3.6
KHFCMB2010S-06,2010-06-24,2014-06,56.94,32.95,2.88
KHFCMB2010S-06,2010-06-24,2014-05,56.97,32.95,3.26
KHFCMB2010S-06,2010-06-24,2014-04,56.95,32.86,3.42
KHFCMB2010S-06,2010-06-24,2014-03,56.91,32.76,3.62
KHFCMB2010S-06,2010-06-24,2014-02,56.88,32.65,2.58
KHFCMB2010S-06,2010-06-24,2014-01,56.86,32.63,2.05
KHFCMB2010S-06,2010-06-24,2013-12,56.84,32.61,3.16
KHFCMB2010S-06,2010-06-24,2013-11,56.76,32.63,2.94
KHFCMB2010S-06,2010-06-24,2013-10,56.77,32.56,3.39
KHFCMB2010S-06,2010-06-24,2013-09,56.81,32.54,2.49
KHFCMB2010S-06,2010-06-24,2013-08,56.78,32.47,2.0
KHFCMB2010S-06,2010-06-24,2013-07,56.76,32.41,3.12
KHFCMB2010S-06,2010-06-24,2013-06,56.76,32.39,4.57
KHFCMB2010S-06,2010-06-24,2013-05,56.78,32.48,6.75
KHFCMB2010S-06,2010-06-24,2013-04,56.84,32.54,6.26
KHFCMB2010S-06,2010-06-24,2013-03,56.84,32.49,6.46
KHFCMB2010S-06,2010-06-24,2013-02,56.71,32.54,0.06
KHFCMB2010S-06,2010-06-24,2013-01,56.64,32.46,4.7
KHFCMB2010S-06,2010-06-24,2012-12,56.61,32.49,4.51
KHFCMB2010S-06,2010-06-24,2012-11,56.58,32.5,3.01
KHFCMB2010S-06,2010-06-24,2012-10,56.55,32.49,2.34
KHFCMB2010S-06,2010-06-24,2012-09,56.56,32.51,1.87
KHFCMB2010S-06,2010-06-24,2012-08,56.55,32.52,2.25
KHFCMB2010S-06,2010-06-24,2012-07,56.53,32.5,1.96
KHFCMB2010S-06,2010-06-24,2012-06,56.53,32.49,2.03
KHFCMB2010S-06,2010-06-24,2012-05,56.53,32.54,2.45
KHFCMB2010S-06,2010-06-24,2012-04,56.53,32.5,2.46
KHFCMB2010S-06,2010-06-24,2012-03,56.52,32.56,2.29
KHFCMB2010S-06,2010-06-24,2012-02,56.48,32.52,2.28
KHFCMB2010S-06,2010-06-24,2012-01,56.46,32.55,1.46
KHFCMB2010S-06,2010-06-24,2011-12,56.44,32.52,2.61
KHFCMB2010S-06,2010-06-24,2011-11,56.45,32.51,1.91
KHFCMB2010S-06,2010-06-24,2011-10,56.44,32.48,1.74
KHFCMB2010S-06,2010-06-24,2011-09,56.44,32.51,1.82
KHFCMB2010S-06,2010-06-24,2011-08,56.42,32.5,1.58
KHFCMB2010S-06,2010-06-24,2011-07,56.41,32.5,1.44
KHFCMB2010S-06,2010-06-24,2011-06,56.42,32.5,1.99
KHFCMB2010S-06,2010-06-24,2011-05,56.4,32.49,1.8
KHFCMB2010S-06,2010-06-24,2011-04,56.39,32.48,1.73
KHFCMB2010S-06,2010-06-24,2011-03,56.4,32.45,2.17
KHFCMB2010S-06,2010-06-24,2011-02,56.35,32.47,1.45
KHFCMB2010S-06,2010-06-24,2011-01,56.33,32.46,1.57
KHFCMB2010S-06,2010-06-24,2010-12,56.33,32.45,1.39
KHFCMB2010S-06,2010-06-24,2010-11,56.32,32.45,1.97
KHFCMB2010S-06,2010-06-24,2010-10,56.32,32.46,1.68
KHFCMB2010S-06,2010-06-24,2010-09,56.3,32.47,1.22
KHFCMB2010S-06,2010-06-24,2010-08,56.29,32.48,1.17
KHFCMB2010S-06,2010-06-24,2010-07,56.28,32.48,1.53
KHFCMB2010S-06,2010-06-24,2010-06,56.28,32.47,1.33
KHFCMB2010S-05,2010-06-17,2022-03,60.89,19.98,0.0
KHFCMB2010S-05,2010-06-17,2022-02,60.86,20.04,2.0557
KHFCMB2010S-05,2010-06-17,2022-01,60.83,20.29,0.0
KHFCMB2010S-05,2010-06-17,2021-12,60.81,20.28,0.0
KHFCMB2010S-05,2010-06-17,2021-11,60.78,20.27,2.7079
KHFCMB2010S-05,2010-06-17,2021-10,60.41,20.03,0.0
KHFCMB2010S-05,2010-06-17,2021-09,60.39,20.02,0.0
KHFCMB2010S-05,2010-06-17,2021-08,60.36,20.03,5.8656
KHFCMB2010S-05,2010-06-17,2021-07,60.04,19.43,0.0
KHFCMB2010S-05,2010-06-17,2021-06,60.02,19.42,2.3975
KHFCMB2010S-05,2010-06-17,2021-03,59.93,20.2,0.0
KHFCMB2010S-05,2010-06-17,2021-02,59.89,20.19,0.0
KHFCMB2010S-05,2010-06-17,2021-01,59.87,20.19,0.0
KHFCMB2010S-05,2010-06-17,2020-12,59.85,20.18,2.29
KHFCMB2010S-05,2010-06-17,2020-11,59.21,19.9,16.1
KHFCMB2010S-05,2010-06-17,2020-10,59.67,21.58,15.59
KHFCMB2010S-05,2010-06-17,2020-09,61.24,24.96,2.4
KHFCMB2010S-05,2010-06-17,2020-08,61.03,25.59,1.14
KHFCMB2010S-05,2010-06-17,2020-07,60.73,25.47,0.0
KHFCMB2010S-05,2010-06-17,2020-06,60.7,25.45,0.0
KHFCMB2010S-05,2010-06-17,2020-05,60.67,25.43,0.0
KHFCMB2010S-05,2010-06-17,2020-04,60.65,25.42,0.0
KHFCMB2010S-05,2010-06-17,2020-03,60.63,25.41,4.87
KHFCMB2010S-05,2010-06-17,2020-02,61.87,25.9,2.45
KHFCMB2010S-05,2010-06-17,2020-01,61.92,25.9,0.0
KHFCMB2010S-05,2010-06-17,2019-12,61.89,25.88,6.15
KHFCMB2010S-05,2010-06-17,2019-11,62.1,26.04,12.81
KHFCMB2010S-05,2010-06-17,2019-10,62.8,26.98,0.38
KHFCMB2010S-05,2010-06-17,2019-09,62.54,26.94,2.56
KHFCMB2010S-05,2010-06-17,2019-08,62.62,26.95,0.14
KHFCMB2010S-05,2010-06-17,2019-07,62.53,26.97,16.73
KHFCMB2010S-05,2010-06-17,2019-06,62.29,28.14,0.0
KHFCMB2010S-05,2010-06-17,2019-05,62.25,28.15,2.2
KHFCMB2010S-05,2010-06-17,2019-04,62.31,28.18,3.96
KHFCMB2010S-05,2010-06-17,2019-03,62.45,28.39,0.97
KHFCMB2010S-05,2010-06-17,2019-02,62.48,28.38,0.0
KHFCMB2010S-05,2010-06-17,2019-01,62.43,28.39,0.06
KHFCMB2010S-05,2010-06-17,2018-12,62.38,28.38,1.34
KHFCMB2010S-05,2010-06-17,2018-11,61.78,28.08,0.0
KHFCMB2010S-05,2010-06-17,2018-10,61.74,28.08,0.88
KHFCMB2010S-05,2010-06-17,2018-09,61.73,28.13,0.0
KHFCMB2010S-05,2010-06-17,2018-08,61.7,28.13,1.96
KHFCMB2010S-05,2010-06-17,2018-07,61.72,28.05,0.0
KHFCMB2010S-05,2010-06-17,2018-06,61.68,28.05,0.14
KHFCMB2010S-05,2010-06-17,2018-05,61.66,28.06,0.25
KHFCMB2010S-05,2010-06-17,2018-04,61.53,28.11,0.0
KHFCMB2010S-05,2010-06-17,2018-03,61.49,28.11,3.73
KHFCMB2010S-05,2010-06-17,2018-02,61.3,27.82,0.0
KHFCMB2010S-05,2010-06-17,2018-01,61.26,27.82,0.48
KHFCMB2010S-05,2010-06-17,2017-12,61.1,27.77,0.85
KHFCMB2010S-05,2010-06-17,2017-11,61.01,27.71,2.37
KHFCMB2010S-05,2010-06-17,2017-10,61.16,27.79,2.49
KHFCMB2010S-05,2010-06-17,2017-09,60.76,27.73,0.21
KHFCMB2010S-05,2010-06-17,2017-08,60.72,27.72,0.17
KHFCMB2010S-05,2010-06-17,2017-07,60.71,27.72,0.53
KHFCMB2010S-05,2010-06-17,2017-06,60.67,27.8,1.0
KHFCMB2010S-05,2010-06-17,2017-05,60.32,27.78,0.0
KHFCMB2010S-05,2010-06-17,2017-04,60.28,27.78,0.79
KHFCMB2010S-05,2010-06-17,2017-03,60.03,27.88,6.79
KHFCMB2010S-05,2010-06-17,2017-02,60.16,27.41,6.18
KHFCMB2010S-05,2010-06-17,2017-01,59.38,27.21,2.53
KHFCMB2010S-05,2010-06-17,2016-12,59.47,27.83,4.29
KHFCMB2010S-05,2010-06-17,2016-11,59.29,29.11,12.31
KHFCMB2010S-05,2010-06-17,2016-10,59.93,28.79,0.99
KHFCMB2010S-05,2010-06-17,2016-09,59.63,28.76,3.1
KHFCMB2010S-05,2010-06-17,2016-08,59.56,28.66,1.69
KHFCMB2010S-05,2010-06-17,2016-07,59.24,28.76,4.06
KHFCMB2010S-05,2010-06-17,2016-06,59.36,28.82,9.74
KHFCMB2010S-05,2010-06-17,2016-05,60.17,28.71,3.42
KHFCMB2010S-05,2010-06-17,2016-04,59.57,28.71,0.57
KHFCMB2010S-05,2010-06-17,2016-03,59.55,28.71,6.52
KHFCMB2010S-05,2010-06-17,2016-02,59.53,28.53,0.82
KHFCMB2010S-05,2010-06-17,2016-01,59.36,28.59,1.43
KHFCMB2010S-05,2010-06-17,2015-12,59.06,28.63,8.36
KHFCMB2010S-05,2010-06-17,2015-11,59.62,28.9,4.36
KHFCMB2010S-05,2010-06-17,2015-10,59.61,29.02,5.04
KHFCMB2010S-05,2010-06-17,2015-09,59.54,29.49,5.85
KHFCMB2010S-05,2010-06-17,2015-08,59.12,30.18,5.24
KHFCMB2010S-05,2010-06-17,2015-07,58.93,30.71,3.39
KHFCMB2010S-05,2010-06-17,2015-06,58.77,30.78,11.42
KHFCMB2010S-05,2010-06-17,2015-05,58.88,31.22,5.96
KHFCMB2010S-05,2010-06-17,2015-04,58.74,31.1,14.7
KHFCMB2010S-05,2010-06-17,2015-03,58.97,30.66,10.03
KHFCMB2010S-05,2010-06-17,2015-02,58.91,30.98,7.1
KHFCMB2010S-05,2010-06-17,2015-01,58.65,31.95,10.61
KHFCMB2010S-05,2010-06-17,2014-12,58.36,32.48,8.72
KHFCMB2010S-05,2010-06-17,2014-11,58.42,32.96,11.55
KHFCMB2010S-05,2010-06-17,2014-10,58.12,34.69,9.94
KHFCMB2010S-05,2010-06-17,2014-09,57.83,35.23,4.59
KHFCMB2010S-05,2010-06-17,2014-08,57.9,35.54,4.17
KHFCMB2010S-05,2010-06-17,2014-07,57.87,35.74,4.05
KHFCMB2010S-05,2010-06-17,2014-06,57.86,35.65,1.75
KHFCMB2010S-05,2010-06-17,2014-05,57.79,35.78,3.37
KHFCMB2010S-05,2010-06-17,2014-04,57.77,35.99,5.33
KHFCMB2010S-05,2010-06-17,2014-03,57.76,36.23,2.89
KHFCMB2010S-05,2010-06-17,2014-02,57.66,36.49,4.59
KHFCMB2010S-05,2010-06-17,2014-01,57.82,36.47,5.47
KHFCMB2010S-05,2010-06-17,2013-12,57.55,36.25,6.22
