발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,금리차
MBS 2009-06,2009-07-07,2015-11,4.05,5.51,75.304,83.964,94.786,801.0,1991.97,3.04,-2.4699999999999998
MBS 2009-06,2009-07-07,2015-12,4.75,5.51,75.441,84.181,95.07,836.0,1961.31,3.12,-2.3899999999999997
MBS 2009-06,2009-07-07,2016-01,2.48,5.51,75.504,84.343,95.232,913.0,1912.06,3.1,-2.4099999999999997
MBS 2009-06,2009-07-07,2016-02,0.95,5.51,75.558,84.5,95.64,1153.0,1916.66,2.99,-2.5199999999999996
MBS 2009-06,2009-07-07,2016-03,3.42,5.51,75.584,84.625,95.393,1111.0,1995.85,2.97,-2.5399999999999996
MBS 2009-06,2009-07-07,2016-04,1.26,5.51,75.615,84.718,95.573,1041.0,1994.15,2.93,-2.5799999999999996
MBS 2009-06,2009-07-07,2016-05,3.82,5.51,75.665,84.814,95.63,967.0,1983.4,2.89,-2.6199999999999997
MBS 2009-06,2009-07-07,2016-06,11.74,5.51,75.734,84.895,95.611,972.0,1970.35,2.77,-2.7399999999999998
MBS 2009-06,2009-07-07,2016-07,6.94,5.51,75.832,84.981,95.431,941.0,2016.19,2.66,-2.8499999999999996
MBS 2009-06,2009-07-07,2016-08,11.74,5.51,75.927,85.061,95.677,949.0,2034.65,2.7,-2.8099999999999996
MBS 2009-06,2009-07-07,2016-09,0.65,5.51,76.031,85.145,96.247,944.0,2043.63,2.8,-2.71
MBS 2009-06,2009-07-07,2016-10,0.58,5.51,76.215,85.296,96.379,886.0,2008.19,2.89,-2.6199999999999997
MBS 2009-06,2009-07-07,2016-11,0.35,5.51,76.407,85.456,96.237,821.0,1983.48,3.04,-2.4699999999999998
MBS 2009-06,2009-07-07,2016-12,0.59,5.51,76.463,85.514,96.342,830.0,2026.46,3.13,-2.38
MBS 2009-06,2009-07-07,2017-01,1.8,5.51,76.481,85.544,97.366,908.0,2067.57,3.16,-2.3499999999999996
MBS 2009-06,2009-07-07,2017-02,2.58,5.51,76.489,85.564,97.632,1138.0,2091.64,3.19,-2.32
MBS 2009-06,2009-07-07,2017-03,7.81,5.51,76.509,85.583,97.565,1077.0,2160.23,3.21,-2.3
MBS 2009-06,2009-07-07,2017-04,0.0,5.51,76.538,85.6,97.442,1124.0,2205.44,3.21,-2.3
MBS 2009-06,2009-07-07,2017-05,0.23,5.51,76.578,85.623,97.546,950.0,2347.38,3.26,-2.25
MBS 2009-06,2009-07-07,2017-06,3.81,5.51,76.711,85.68,97.338,1009.0,2391.79,3.22,-2.2899999999999996
MBS 2009-06,2009-07-07,2017-07,0.99,5.51,76.891,85.745,97.499,918.0,2402.71,3.28,-2.23
MBS 2009-06,2009-07-07,2017-08,0.32,5.51,77.074,85.796,98.058,956.0,2363.19,3.28,-2.23
MBS 2009-06,2009-07-07,2017-09,0.05,5.51,77.139,85.832,98.172,895.0,2394.47,3.24,-2.2699999999999996
MBS 2009-06,2009-07-07,2017-10,4.15,5.51,77.226,85.878,98.077,852.0,2523.43,3.33,-2.1799999999999997
MBS 2009-06,2009-07-07,2017-11,0.4,5.51,77.332,85.896,97.347,833.0,2476.37,3.39,-2.1199999999999997
MBS 2009-06,2009-07-07,2017-12,1.2,5.51,77.411,85.906,97.698,869.0,2467.49,3.42,-2.09
MBS 2009-06,2009-07-07,2018-01,0.0,5.51,77.556,85.92,98.106,908.0,2566.46,3.47,-2.0399999999999996
MBS 2009-06,2009-07-07,2018-02,0.0,5.51,77.723,85.93,98.855,1015.0,2427.36,3.46,-2.05
MBS 2009-06,2009-07-07,2018-03,1.14,5.51,77.917,85.922,98.751,1169.0,2445.85,3.45,-2.0599999999999996
MBS 2009-06,2009-07-07,2018-04,5.88,5.51,78.049,85.904,98.931,1109.0,2515.38,3.47,-2.0399999999999996
MBS 2009-06,2009-07-07,2018-05,3.42,5.51,78.127,85.857,98.979,1078.0,2423.01,3.49,-2.0199999999999996
MBS 2009-06,2009-07-07,2018-06,0.0,5.51,78.203,85.808,98.779,988.0,2326.13,3.46,-2.05
MBS 2009-06,2009-07-07,2018-07,3.88,5.51,78.293,85.773,98.59,1001.0,2295.26,3.44,-2.07
MBS 2009-06,2009-07-07,2018-08,1.31,5.51,78.46,85.762,99.462,1094.0,2322.88,3.36,-2.15
MBS 2009-06,2009-07-07,2018-09,0.0,5.51,79.232,85.903,100.221,980.0,2343.07,3.29,-2.2199999999999998
MBS 2009-06,2009-07-07,2018-10,0.0,5.51,79.677,85.989,100.041,931.0,2029.69,3.31,-2.1999999999999997
MBS 2009-06,2009-07-07,2018-11,0.0,5.51,79.799,86.019,99.33,869.0,2096.86,3.28,-2.23
MBS 2009-06,2009-07-07,2018-12,0.97,5.51,79.861,86.01,98.988,899.0,2041.04,3.19,-2.32
MBS 2009-06,2009-07-07,2019-01,0.0,5.51,79.877,85.98,98.884,1002.0,2204.85,3.12,-2.3899999999999997
MBS 2009-06,2009-07-07,2019-02,0.0,5.51,79.824,85.844,99.311,1099.0,2195.44,3.08,-2.4299999999999997
MBS 2009-06,2009-07-07,2019-03,0.0,5.51,79.74,85.702,99.121,1132.0,2140.67,3.04,-2.4699999999999998
MBS 2009-06,2009-07-07,2019-04,0.09,5.51,79.63,85.564,99.481,1186.0,2203.59,2.98,-2.53
MBS 2009-06,2009-07-07,2019-05,0.12,5.51,79.577,85.487,99.652,1082.0,2041.74,2.93,-2.5799999999999996
MBS 2009-06,2009-07-07,2019-06,0.0,5.51,79.508,85.401,99.491,1071.0,2130.62,2.74,-2.7699999999999996
MBS 2009-06,2009-07-07,2019-07,11.81,5.51,79.502,85.346,99.187,1046.0,2024.55,2.64,-2.8699999999999997
MBS 2009-06,2009-07-07,2019-08,0.0,5.51,79.546,85.342,99.425,817.0,1967.79,2.47,-3.0399999999999996
MBS 2009-06,2009-07-07,2019-09,0.6,5.51,79.589,85.331,99.794,842.0,2063.05,2.51,-3.0
MBS 2009-06,2009-07-07,2019-10,9.24,5.51,79.664,85.378,100.041,826.0,2083.48,2.5,-3.01
MBS 2009-06,2009-07-07,2019-11,1.1,5.51,79.776,85.442,99.481,826.0,2087.96,2.45,-3.0599999999999996
MBS 2009-06,2009-07-07,2019-12,0.0,5.51,80.054,85.576,99.719,817.0,2197.67,2.45,-3.0599999999999996
MBS 2009-06,2009-07-07,2020-01,0.0,5.51,80.337,85.717,100.09,898.0,2119.01,2.51,-3.0
MBS 2009-06,2009-07-07,2020-02,0.0,5.51,80.634,85.869,100.16,1008.0,1987.01,2.52,-2.9899999999999998
MBS 2009-06,2009-07-07,2020-03,0.0,5.51,81.084,86.019,99.94,1062.0,1754.64,2.48,-3.03
MBS 2009-06,2009-07-07,2020-04,0.43,5.51,81.27,86.086,99.5,1065.0,1947.56,2.58,-2.9299999999999997
MBS 2009-06,2009-07-07,2020-05,4.11,5.51,81.382,86.14,99.44,1178.0,2029.6,2.52,-2.9899999999999998
MBS 2009-06,2009-07-07,2020-06,0.0,5.51,81.776,86.374,99.71,1148.0,2108.33,2.49,-3.0199999999999996
MBS 2009-06,2009-07-07,2020-07,0.0,5.51,82.495,86.752,99.63,1062.0,2249.37,2.45,-3.0599999999999996
MBS 2009-06,2009-07-07,2020-08,0.0,5.51,83.137,87.207,100.19,818.0,2326.17,2.39,-3.1199999999999997
MBS 2009-06,2009-07-07,2020-09,0.0,5.51,83.798,87.962,100.74,954.0,2327.89,2.44,-3.07
MBS 2009-06,2009-07-07,2020-10,0.0,5.51,84.359,88.689,100.18,979.0,2267.15,2.47,-3.0399999999999996
MBS 2009-06,2009-07-07,2020-11,0.0,5.51,85.568,90.181,100.09,923.0,2591.34,2.56,-2.9499999999999997
MBS 2009-06,2009-07-07,2020-12,0.0,5.51,86.735,91.176,100.33,943.0,2873.47,2.59,-2.92
MBS 2009-06,2009-07-07,2021-01,0.0,5.51,87.767,91.934,101.04,1149.0,2976.21,2.63,-2.88
MBS 2009-06,2009-07-07,2021-02,0.0,5.51,88.962,92.627,101.58,1177.0,3012.95,2.66,-2.8499999999999996
MBS 2009-06,2009-07-07,2021-03,0.0,5.51,90.135,93.273,101.84,1129.0,3061.42,2.73,-2.78
MBS 2009-06,2009-07-07,2021-04,0.0,5.51,91.091,93.835,101.98,1068.0,3147.86,2.73,-2.78
MBS 2009-06,2009-07-07,2021-05,0.0,5.51,91.964,94.372,102.05,1066.0,3203.92,2.69,-2.82
MBS 2009-06,2009-07-07,2021-06,0.0,5.51,93.169,95.202,102.05,1021.0,3296.68,2.74,-2.7699999999999996
MBS 2009-06,2009-07-07,2021-07,0.0,5.51,94.256,96.053,102.26,860.0,3202.32,2.81,-2.6999999999999997
MBS 2009-06,2009-07-07,2021-08,0.0,5.51,95.666,97.04,102.75,706.0,3199.27,2.88,-2.63
MBS 2009-06,2009-07-07,2021-09,0.0,5.51,97.123,97.976,103.17,711.0,3068.82,3.01,-2.5
MBS 2009-06,2009-07-07,2021-10,0.0,5.51,98.14,98.579,103.35,736.0,2970.68,3.26,-2.25
MBS 2009-06,2009-07-07,2021-11,0.0,5.51,99.224,99.301,103.87,694.0,2839.01,3.51,-2.0
MBS 2009-06,2009-07-07,2021-12,0.0,5.51,99.72,99.728,104.04,697.0,2977.65,3.63,-1.88
MBS 2009-06,2009-07-07,2022-01,0.0,5.51,100.0,100.0,104.69,780.0,2663.34,3.85,-1.6599999999999997
MBS 2009-06,2009-07-07,2022-02,0.0,5.51,100.207,100.197,105.3,800.0,2699.18,3.88,-1.63
MBS 2009-06,2009-07-07,2022-03,0.0,5.51,100.306,100.337,106.06,798.0,2757.65,3.84,-1.67
MBS 2009-06,2009-07-07,2022-04,0.0,5.51,100.517,100.543,106.85,813.0,2695.05,3.9,-1.6099999999999999
MBS 2009-06,2009-07-07,2022-05,0.0,5.51,100.768,100.814,107.56,830.0,2685.9,3.9,-1.6099999999999999
MBS 2009-06,2009-07-07,2022-06,0.0,5.51,100.869,100.912,108.22,824.0,2332.64,4.04,-1.4699999999999998
MBS 2009-07,2009-09-21,2009-09,0.43,3.82,64.268,57.444,84.459,809.0,1673.14,5.77,1.9499999999999997
MBS 2009-07,2009-09-21,2009-10,0.88,3.82,64.512,57.859,84.235,786.0,1580.69,5.9,2.0800000000000005
MBS 2009-07,2009-09-21,2009-11,0.28,3.82,64.676,58.186,84.384,811.0,1555.6,5.87,2.0500000000000003
MBS 2009-07,2009-09-21,2009-12,0.8,3.82,64.768,58.336,84.682,821.0,1682.77,5.9,2.0800000000000005
MBS 2009-07,2009-09-21,2010-01,0.73,3.82,64.851,58.508,85.351,1087.0,1602.43,5.88,2.06
MBS 2009-07,2009-09-21,2010-02,0.95,3.82,65.04,58.872,85.523,1076.0,1594.58,5.75,1.9300000000000002
MBS 2009-07,2009-09-21,2010-03,1.0,3.82,65.201,59.271,85.696,971.0,1692.85,5.47,1.65
MBS 2009-07,2009-09-21,2010-04,1.07,3.82,65.327,59.643,86.041,914.0,1741.56,5.07,1.2500000000000004
MBS 2009-07,2009-09-21,2010-05,1.12,3.82,65.358,59.886,86.128,780.0,1641.25,4.78,0.9600000000000004
MBS 2009-07,2009-09-21,2010-06,0.97,3.82,65.365,60.123,86.041,853.0,1698.29,4.62,0.8000000000000003
MBS 2009-07,2009-09-21,2010-07,1.16,3.82,65.303,60.282,86.214,903.0,1759.33,4.7,0.8800000000000003
MBS 2009-07,2009-09-21,2010-08,1.27,3.82,65.271,60.499,86.647,817.0,1742.75,4.81,0.9899999999999998
MBS 2009-07,2009-09-21,2010-09,1.06,3.82,65.333,60.887,87.337,844.0,1872.81,4.8,0.98
MBS 2009-07,2009-09-21,2010-10,1.31,3.82,65.469,61.397,87.337,821.0,1882.95,4.74,0.9200000000000004
MBS 2009-07,2009-09-21,2010-11,1.38,3.82,65.721,62.036,86.906,729.0,1904.63,4.65,0.8300000000000005
MBS 2009-07,2009-09-21,2010-12,1.73,3.82,65.991,62.492,87.251,835.0,2051.0,4.67,0.8500000000000001
MBS 2009-07,2009-09-21,2011-01,1.38,3.82,66.3,63.026,88.288,889.0,2069.73,4.8,0.98
MBS 2009-07,2009-09-21,2011-02,1.72,3.82,66.83,64.046,88.892,986.0,1939.3,4.86,1.0400000000000005
MBS 2009-07,2009-09-21,2011-03,2.27,3.82,67.482,65.164,89.238,1014.0,2106.7,4.89,1.0699999999999998
MBS 2009-07,2009-09-21,2011-04,2.37,3.82,68.037,65.947,89.325,914.0,2192.36,4.88,1.06
MBS 2009-07,2009-09-21,2011-05,2.17,3.82,68.511,66.492,89.497,799.0,2142.47,4.9,1.0800000000000005
MBS 2009-07,2009-09-21,2011-06,2.13,3.82,68.848,66.926,89.67,821.0,2100.69,4.87,1.0500000000000003
MBS 2009-07,2009-09-21,2011-07,2.08,3.82,69.129,67.457,90.102,822.0,2133.21,4.9,1.0800000000000005
MBS 2009-07,2009-09-21,2011-08,2.05,3.82,69.47,68.189,90.707,750.0,1880.11,4.97,1.15
MBS 2009-07,2009-09-21,2011-09,1.98,3.82,69.848,69.135,90.62,740.0,1769.65,5.0,1.1800000000000002
MBS 2009-07,2009-09-21,2011-10,2.01,3.82,70.126,69.758,90.448,724.0,1909.03,5.01,1.19
MBS 2009-07,2009-09-21,2011-11,1.93,3.82,70.403,70.12,90.534,716.0,1847.51,5.01,1.19
MBS 2009-07,2009-09-21,2011-12,2.1,3.82,70.521,70.181,90.879,739.0,1825.74,4.95,1.1300000000000003
MBS 2009-07,2009-09-21,2012-01,1.9,3.82,70.631,70.355,91.242,810.0,1955.79,5.06,1.2399999999999998
MBS 2009-07,2009-09-21,2012-02,3.38,3.82,70.749,70.619,91.588,922.0,2030.25,5.02,1.1999999999999997
MBS 2009-07,2009-09-21,2012-03,3.45,3.82,70.856,70.951,91.614,895.0,2014.04,5.0,1.1800000000000002
MBS 2009-07,2009-09-21,2012-04,3.69,3.82,70.932,71.247,91.605,870.0,1981.99,4.94,1.1200000000000006
MBS 2009-07,2009-09-21,2012-05,2.89,3.82,70.967,71.376,91.769,792.0,1843.47,4.85,1.0299999999999998
MBS 2009-07,2009-09-21,2012-06,2.76,3.82,70.941,71.462,91.639,806.0,1854.01,4.76,0.94
MBS 2009-07,2009-09-21,2012-07,2.39,3.82,70.861,71.557,91.432,777.0,1881.99,4.64,0.8199999999999998
MBS 2009-07,2009-09-21,2012-08,2.61,3.82,70.79,71.63,91.855,742.0,1905.12,4.41,0.5900000000000003
MBS 2009-07,2009-09-21,2012-09,2.64,3.82,70.683,71.868,92.512,736.0,1996.21,4.29,0.4700000000000002
MBS 2009-07,2009-09-21,2012-10,2.77,3.82,70.603,72.228,92.339,701.0,1912.06,4.23,0.4100000000000006
MBS 2009-07,2009-09-21,2012-11,2.42,3.82,70.55,72.505,92.011,699.0,1932.9,4.19,0.37000000000000055
MBS 2009-07,2009-09-21,2012-12,2.6,3.82,70.501,72.654,92.175,719.0,1997.05,4.16,0.3400000000000003
MBS 2009-07,2009-09-21,2013-01,1.97,3.82,70.462,72.82,92.728,791.0,1961.94,4.17,0.3500000000000001
MBS 2009-07,2009-09-21,2013-02,0.02,3.82,70.421,73.017,93.038,904.0,2026.49,4.06,0.23999999999999977
MBS 2009-07,2009-09-21,2013-03,2.45,3.82,70.389,73.337,92.952,854.0,2004.89,3.97,0.15000000000000036
MBS 2009-07,2009-09-21,2013-04,2.53,3.82,70.391,73.603,92.823,809.0,1963.95,3.86,0.040000000000000036
MBS 2009-07,2009-09-21,2013-05,2.74,3.82,70.381,73.741,92.823,780.0,2001.05,3.77,-0.04999999999999982
MBS 2009-07,2009-09-21,2013-06,3.14,3.82,70.353,73.907,92.71,789.0,1863.32,3.73,-0.08999999999999986
MBS 2009-07,2009-09-21,2013-07,2.42,3.82,70.351,74.179,92.909,813.0,1914.03,3.77,-0.04999999999999982
MBS 2009-07,2009-09-21,2013-08,1.77,3.82,70.323,74.598,93.238,768.0,1926.36,3.8,-0.020000000000000018
MBS 2009-07,2009-09-21,2013-09,1.62,3.82,70.36,75.2,93.419,709.0,1996.96,3.82,0.0
MBS 2009-07,2009-09-21,2013-10,2.13,3.82,70.503,75.872,93.134,707.0,2030.09,3.81,-0.009999999999999787
MBS 2009-07,2009-09-21,2013-11,2.14,3.82,70.626,76.363,93.116,684.0,2044.87,3.77,-0.04999999999999982
MBS 2009-07,2009-09-21,2013-12,1.91,3.82,70.762,76.805,93.229,751.0,2011.34,3.74,-0.07999999999999963
MBS 2009-07,2009-09-21,2014-01,1.63,3.82,70.842,77.123,93.73,817.0,1941.15,3.75,-0.06999999999999984
MBS 2009-07,2009-09-21,2014-02,2.29,3.82,70.957,77.492,93.98,1036.0,1979.99,3.71,-0.10999999999999988
MBS 2009-07,2009-09-21,2014-03,2.45,3.82,71.157,77.901,94.153,974.0,1985.61,3.69,-0.1299999999999999
MBS 2009-07,2009-09-21,2014-04,2.39,3.82,71.304,78.175,94.214,1006.0,1961.79,3.69,-0.1299999999999999
MBS 2009-07,2009-09-21,2014-05,2.24,3.82,71.351,78.287,94.369,928.0,1994.96,3.63,-0.18999999999999995
MBS 2009-07,2009-09-21,2014-06,1.9,3.82,71.401,78.424,94.248,930.0,2002.21,3.58,-0.23999999999999977
MBS 2009-07,2009-09-21,2014-07,2.18,3.82,71.466,78.564,94.386,893.0,2076.12,3.53,-0.29000000000000004
MBS 2009-07,2009-09-21,2014-08,3.23,3.82,71.562,78.74,94.551,868.0,2068.54,3.5,-0.31999999999999984
MBS 2009-07,2009-09-21,2014-09,2.61,3.82,71.758,79.01,94.49,826.0,2020.09,3.5,-0.31999999999999984
MBS 2009-07,2009-09-21,2014-10,2.31,3.82,71.97,79.269,94.205,831.0,1964.43,3.38,-0.43999999999999995
MBS 2009-07,2009-09-21,2014-11,2.57,3.82,72.116,79.488,94.015,801.0,1980.78,3.3,-0.52
MBS 2009-07,2009-09-21,2014-12,2.46,3.82,72.249,79.744,94.006,860.0,1915.59,3.33,-0.48999999999999977
MBS 2009-07,2009-09-21,2015-01,2.07,3.82,72.345,79.955,94.643,903.0,1949.26,3.34,-0.48
MBS 2009-07,2009-09-21,2015-02,2.31,3.82,72.509,80.228,94.587,1070.0,1985.8,3.24,-0.5799999999999996
MBS 2009-07,2009-09-21,2015-03,2.71,3.82,72.809,80.703,94.596,1016.0,2041.03,2.97,-0.8499999999999996
MBS 2009-07,2009-09-21,2015-04,4.15,3.82,73.169,81.199,94.625,1010.0,2127.17,2.81,-1.0099999999999998
MBS 2009-07,2009-09-21,2015-05,2.34,3.82,73.441,81.538,94.89,984.0,2114.8,3.06,-0.7599999999999998
MBS 2009-07,2009-09-21,2015-06,2.77,3.82,73.778,81.977,94.909,1012.0,2074.2,3.01,-0.81
MBS 2009-07,2009-09-21,2015-07,2.62,3.82,74.092,82.395,95.08,962.0,2030.16,2.96,-0.8599999999999999
MBS 2009-07,2009-09-21,2015-08,1.81,3.82,74.381,82.756,95.213,897.0,1941.49,2.94,-0.8799999999999999
MBS 2009-07,2009-09-21,2015-09,2.55,3.82,74.731,83.214,94.966,836.0,1962.81,2.92,-0.8999999999999999
MBS 2009-07,2009-09-21,2015-10,2.36,3.82,74.984,83.55,94.966,804.0,2029.47,2.9,-0.9199999999999999
MBS 2009-07,2009-09-21,2015-11,2.08,3.82,75.304,83.964,94.786,801.0,1991.97,3.04,-0.7799999999999998
MBS 2009-07,2009-09-21,2015-12,2.02,3.82,75.441,84.181,95.07,836.0,1961.31,3.12,-0.6999999999999997
MBS 2009-07,2009-09-21,2016-01,1.28,3.82,75.504,84.343,95.232,913.0,1912.06,3.1,-0.7199999999999998
MBS 2009-07,2009-09-21,2016-02,1.38,3.82,75.558,84.5,95.64,1153.0,1916.66,2.99,-0.8299999999999996
MBS 2009-07,2009-09-21,2016-03,1.64,3.82,75.584,84.625,95.393,1111.0,1995.85,2.97,-0.8499999999999996
MBS 2009-07,2009-09-21,2016-04,1.45,3.82,75.615,84.718,95.573,1041.0,1994.15,2.93,-0.8899999999999997
MBS 2009-07,2009-09-21,2016-05,1.93,3.82,75.665,84.814,95.63,967.0,1983.4,2.89,-0.9299999999999997
MBS 2009-07,2009-09-21,2016-06,1.71,3.82,75.734,84.895,95.611,972.0,1970.35,2.77,-1.0499999999999998
MBS 2009-07,2009-09-21,2016-07,1.9,3.82,75.832,84.981,95.431,941.0,2016.19,2.66,-1.1599999999999997
MBS 2009-07,2009-09-21,2016-08,1.89,3.82,75.927,85.061,95.677,949.0,2034.65,2.7,-1.1199999999999997
MBS 2009-07,2009-09-21,2016-09,1.91,3.82,76.031,85.145,96.247,944.0,2043.63,2.8,-1.02
MBS 2009-07,2009-09-21,2016-10,1.69,3.82,76.215,85.296,96.379,886.0,2008.19,2.89,-0.9299999999999997
MBS 2009-07,2009-09-21,2016-11,1.89,3.82,76.407,85.456,96.237,821.0,1983.48,3.04,-0.7799999999999998
MBS 2009-07,2009-09-21,2016-12,1.63,3.82,76.463,85.514,96.342,830.0,2026.46,3.13,-0.69
MBS 2009-07,2009-09-21,2017-01,1.28,3.82,76.481,85.544,97.366,908.0,2067.57,3.16,-0.6599999999999997
MBS 2009-07,2009-09-21,2017-02,1.31,3.82,76.489,85.564,97.632,1138.0,2091.64,3.19,-0.6299999999999999
MBS 2009-07,2009-09-21,2017-03,1.17,3.82,76.509,85.583,97.565,1077.0,2160.23,3.21,-0.6099999999999999
MBS 2009-07,2009-09-21,2017-04,0.93,3.82,76.538,85.6,97.442,1124.0,2205.44,3.21,-0.6099999999999999
MBS 2009-07,2009-09-21,2017-05,1.23,3.82,76.578,85.623,97.546,950.0,2347.38,3.26,-0.56
MBS 2009-07,2009-09-21,2017-06,1.23,3.82,76.711,85.68,97.338,1009.0,2391.79,3.22,-0.5999999999999996
MBS 2009-07,2009-09-21,2017-07,1.45,3.82,76.891,85.745,97.499,918.0,2402.71,3.28,-0.54
MBS 2009-07,2009-09-21,2017-08,1.4,3.82,77.074,85.796,98.058,956.0,2363.19,3.28,-0.54
MBS 2009-07,2009-09-21,2017-09,1.26,3.82,77.139,85.832,98.172,895.0,2394.47,3.24,-0.5799999999999996
MBS 2009-07,2009-09-21,2017-10,1.5,3.82,77.226,85.878,98.077,852.0,2523.43,3.33,-0.48999999999999977
MBS 2009-07,2009-09-21,2017-11,1.2,3.82,77.332,85.896,97.347,833.0,2476.37,3.39,-0.4299999999999997
MBS 2009-07,2009-09-21,2017-12,1.04,3.82,77.411,85.906,97.698,869.0,2467.49,3.42,-0.3999999999999999
MBS 2009-07,2009-09-21,2018-01,0.85,3.82,77.556,85.92,98.106,908.0,2566.46,3.47,-0.34999999999999964
MBS 2009-07,2009-09-21,2018-02,1.23,3.82,77.723,85.93,98.855,1015.0,2427.36,3.46,-0.3599999999999999
MBS 2009-07,2009-09-21,2018-03,1.67,3.82,77.917,85.922,98.751,1169.0,2445.85,3.45,-0.36999999999999966
MBS 2009-07,2009-09-21,2018-04,1.31,3.82,78.049,85.904,98.931,1109.0,2515.38,3.47,-0.34999999999999964
MBS 2009-07,2009-09-21,2018-05,1.05,3.82,78.127,85.857,98.979,1078.0,2423.01,3.49,-0.3299999999999996
MBS 2009-07,2009-09-21,2018-06,0.92,3.82,78.203,85.808,98.779,988.0,2326.13,3.46,-0.3599999999999999
MBS 2009-07,2009-09-21,2018-07,0.8,3.82,78.293,85.773,98.59,1001.0,2295.26,3.44,-0.3799999999999999
MBS 2009-07,2009-09-21,2018-08,1.15,3.82,78.46,85.762,99.462,1094.0,2322.88,3.36,-0.45999999999999996
MBS 2009-07,2009-09-21,2018-09,0.88,3.82,79.232,85.903,100.221,980.0,2343.07,3.29,-0.5299999999999998
MBS 2009-07,2009-09-21,2018-10,1.23,3.82,79.677,85.989,100.041,931.0,2029.69,3.31,-0.5099999999999998
MBS 2009-07,2009-09-21,2018-11,1.04,3.82,79.799,86.019,99.33,869.0,2096.86,3.28,-0.54
MBS 2009-07,2009-09-21,2018-12,1.09,3.82,79.861,86.01,98.988,899.0,2041.04,3.19,-0.6299999999999999
MBS 2009-07,2009-09-21,2019-01,0.79,3.82,79.877,85.98,98.884,1002.0,2204.85,3.12,-0.6999999999999997
MBS 2009-07,2009-09-21,2019-02,0.99,3.82,79.824,85.844,99.311,1099.0,2195.44,3.08,-0.7399999999999998
MBS 2009-07,2009-09-21,2019-03,1.11,3.82,79.74,85.702,99.121,1132.0,2140.67,3.04,-0.7799999999999998
MBS 2009-07,2009-09-21,2019-04,1.06,3.82,79.63,85.564,99.481,1186.0,2203.59,2.98,-0.8399999999999999
MBS 2009-07,2009-09-21,2019-05,0.85,3.82,79.577,85.487,99.652,1082.0,2041.74,2.93,-0.8899999999999997
MBS 2009-07,2009-09-21,2019-06,0.9,3.82,79.508,85.401,99.491,1071.0,2130.62,2.74,-1.0799999999999996
MBS 2009-07,2009-09-21,2019-07,1.25,3.82,79.502,85.346,99.187,1046.0,2024.55,2.64,-1.1799999999999997
MBS 2009-07,2009-09-21,2019-08,0.99,3.82,79.546,85.342,99.425,817.0,1967.79,2.47,-1.3499999999999996
MBS 2009-07,2009-09-21,2019-09,1.0,3.82,79.589,85.331,99.794,842.0,2063.05,2.51,-1.31
MBS 2009-07,2009-09-21,2019-10,1.0,3.82,79.664,85.378,100.041,826.0,2083.48,2.5,-1.3199999999999998
MBS 2009-07,2009-09-21,2019-11,2.49,3.82,79.776,85.442,99.481,826.0,2087.96,2.45,-1.3699999999999997
MBS 2009-07,2009-09-21,2019-12,1.77,3.82,80.054,85.576,99.719,817.0,2197.67,2.45,-1.3699999999999997
MBS 2009-07,2009-09-21,2020-01,2.68,3.82,80.337,85.717,100.09,898.0,2119.01,2.51,-1.31
MBS 2009-07,2009-09-21,2020-02,1.77,3.82,80.634,85.869,100.16,1008.0,1987.01,2.52,-1.2999999999999998
MBS 2009-07,2009-09-21,2020-03,1.74,3.82,81.084,86.019,99.94,1062.0,1754.64,2.48,-1.3399999999999999
MBS 2009-07,2009-09-21,2020-04,1.26,3.82,81.27,86.086,99.5,1065.0,1947.56,2.58,-1.2399999999999998
MBS 2009-07,2009-09-21,2020-05,1.28,3.82,81.382,86.14,99.44,1178.0,2029.6,2.52,-1.2999999999999998
MBS 2009-07,2009-09-21,2020-06,1.54,3.82,81.776,86.374,99.71,1148.0,2108.33,2.49,-1.3299999999999996
MBS 2009-07,2009-09-21,2020-07,1.52,3.82,82.495,86.752,99.63,1062.0,2249.37,2.45,-1.3699999999999997
MBS 2009-07,2009-09-21,2020-08,1.6,3.82,83.137,87.207,100.19,818.0,2326.17,2.39,-1.4299999999999997
MBS 2009-07,2009-09-21,2020-09,1.04,3.82,83.798,87.962,100.74,954.0,2327.89,2.44,-1.38
MBS 2009-07,2009-09-21,2020-10,0.82,3.82,84.359,88.689,100.18,979.0,2267.15,2.47,-1.3499999999999996
MBS 2009-07,2009-09-21,2020-11,1.1,3.82,85.568,90.181,100.09,923.0,2591.34,2.56,-1.2599999999999998
MBS 2009-07,2009-09-21,2020-12,1.0,3.82,86.735,91.176,100.33,943.0,2873.47,2.59,-1.23
MBS 2009-07,2009-09-21,2021-01,1.31,3.82,87.767,91.934,101.04,1149.0,2976.21,2.63,-1.19
MBS 2009-07,2009-09-21,2021-02,1.16,3.82,88.962,92.627,101.58,1177.0,3012.95,2.66,-1.1599999999999997
MBS 2009-07,2009-09-21,2021-03,1.62,3.82,90.135,93.273,101.84,1129.0,3061.42,2.73,-1.0899999999999999
MBS 2009-07,2009-09-21,2021-04,1.39,3.82,91.091,93.835,101.98,1068.0,3147.86,2.73,-1.0899999999999999
MBS 2009-07,2009-09-21,2021-05,0.9318,3.82,91.964,94.372,102.05,1066.0,3203.92,2.69,-1.13
