,발행회차,기준월,만기전상환율,발행일자_y,가중평균발행금리
2573,MBS 2005-07,2013-08,4.47,2005-08-30,5.16
2574,MBS 2005-07,2013-09,3.24,2005-08-30,5.16
2575,MBS 2005-07,2013-10,3.46,2005-08-30,5.16
2576,MBS 2005-07,2013-11,3.26,2005-08-30,5.16
2577,MBS 2005-07,2013-12,3.22,2005-08-30,5.16
2578,MBS 2005-07,2014-01,2.99,2005-08-30,5.16
2579,MBS 2005-07,2014-02,2.88,2005-08-30,5.16
2580,MBS 2005-07,2014-03,3.67,2005-08-30,5.16
2581,MBS 2005-07,2014-04,2.82,2005-08-30,5.16
2582,MBS 2005-07,2014-05,4.78,2005-08-30,5.16
2583,MBS 2005-07,2014-06,4.04,2005-08-30,5.16
2584,MBS 2005-07,2014-07,5.1,2005-08-30,5.16
2585,MBS 2005-07,2014-08,4.92,2005-08-30,5.16
2586,MBS 2005-07,2014-09,5.85,2005-08-30,5.16
2587,MBS 2005-07,2014-10,5.72,2005-08-30,5.16
2588,MBS 2005-07,2014-11,2.88,2005-08-30,5.16
2589,MBS 2005-07,2014-12,3.57,2005-08-30,5.16
2590,MBS 2005-07,2015-01,2.94,2005-08-30,5.16
2591,MBS 2005-07,2015-02,1.44,2005-08-30,5.16
2592,MBS 2005-07,2015-03,3.13,2005-08-30,5.16
2593,MBS 2005-07,2015-04,6.59,2005-08-30,5.16
2594,MBS 2005-07,2015-05,5.19,2005-08-30,5.16
2595,MBS 2005-07,2015-06,4.77,2005-08-30,5.16
2596,MBS 2005-07,2015-07,6.58,2005-08-30,5.16
2597,MBS 2005-07,2015-08,1.32,2005-08-30,5.16
2598,MBS 2005-07,2015-09,2.85,2005-08-30,5.16
2599,MBS 2005-07,2015-10,1.59,2005-08-30,5.16
2600,MBS 2005-07,2015-11,0.97,2005-08-30,5.16
2601,MBS 2005-07,2015-12,2.16,2005-08-30,5.16
2602,MBS 2005-07,2016-01,2.72,2005-08-30,5.16
2603,MBS 2005-07,2016-02,1.79,2005-08-30,5.16
2604,MBS 2005-07,2016-03,1.27,2005-08-30,5.16
2605,MBS 2005-07,2016-04,2.89,2005-08-30,5.16
2606,MBS 2005-07,2016-05,1.66,2005-08-30,5.16
2607,MBS 2005-07,2016-06,1.71,2005-08-30,5.16
2608,MBS 2005-07,2016-07,2.26,2005-08-30,5.16
2609,MBS 2005-07,2016-08,3.86,2005-08-30,5.16
2610,MBS 2005-07,2016-09,1.71,2005-08-30,5.16
2611,MBS 2005-07,2016-10,2.39,2005-08-30,5.16
2612,MBS 2005-07,2016-11,0.78,2005-08-30,5.16
2613,MBS 2005-07,2016-12,2.23,2005-08-30,5.16
2614,MBS 2005-07,2017-01,0.45,2005-08-30,5.16
2615,MBS 2005-07,2017-02,1.15,2005-08-30,5.16
2616,MBS 2005-07,2017-03,2.97,2005-08-30,5.16
2617,MBS 2005-07,2017-04,0.94,2005-08-30,5.16
2618,MBS 2005-07,2017-05,0.93,2005-08-30,5.16
2619,MBS 2005-07,2017-06,0.89,2005-08-30,5.16
2620,MBS 2005-07,2017-07,0.48,2005-08-30,5.16
2621,MBS 2005-07,2017-08,0.0,2005-08-30,5.16
2622,MBS 2005-07,2017-09,0.81,2005-08-30,5.16
2623,MBS 2005-07,2017-10,1.96,2005-08-30,5.16
2624,MBS 2005-07,2017-11,1.33,2005-08-30,5.16
2625,MBS 2005-07,2017-12,1.13,2005-08-30,5.16
2626,MBS 2005-07,2018-01,1.05,2005-08-30,5.16
2627,MBS 2005-07,2018-02,3.31,2005-08-30,5.16
2628,MBS 2005-07,2018-03,0.92,2005-08-30,5.16
2629,MBS 2005-07,2018-04,1.58,2005-08-30,5.16
2630,MBS 2005-07,2018-05,0.37,2005-08-30,5.16
2631,MBS 2005-07,2018-06,1.24,2005-08-30,5.16
2632,MBS 2005-07,2018-07,0.0,2005-08-30,5.16
2633,MBS 2005-07,2018-08,0.27,2005-08-30,5.16
2634,MBS 2005-07,2018-09,0.32,2005-08-30,5.16
2635,MBS 2005-07,2018-10,0.95,2005-08-30,5.16
2636,MBS 2005-07,2018-11,0.87,2005-08-30,5.16
2637,MBS 2005-07,2018-12,0.0,2005-08-30,5.16
2638,MBS 2005-07,2019-01,0.0,2005-08-30,5.16
2639,MBS 2005-07,2019-02,1.38,2005-08-30,5.16
2640,MBS 2005-07,2019-03,1.43,2005-08-30,5.16
2641,MBS 2005-07,2019-04,0.07,2005-08-30,5.16
2642,MBS 2005-07,2019-05,1.08,2005-08-30,5.16
2643,MBS 2005-07,2019-06,0.0,2005-08-30,5.16
2644,MBS 2005-07,2019-07,4.77,2005-08-30,5.16
2645,MBS 2005-07,2019-08,5.11,2005-08-30,5.16
2646,MBS 2005-07,2019-09,2.39,2005-08-30,5.16
2647,MBS 2005-07,2019-10,1.42,2005-08-30,5.16
2648,MBS 2005-07,2019-11,0.66,2005-08-30,5.16
2649,MBS 2005-07,2019-12,1.67,2005-08-30,5.16
2650,MBS 2005-07,2020-01,1.1,2005-08-30,5.16
2651,MBS 2005-07,2020-02,1.14,2005-08-30,5.16
2652,MBS 2005-07,2020-03,0.0,2005-08-30,5.16
2653,MBS 2005-07,2020-04,0.61,2005-08-30,5.16
2654,MBS 2005-07,2020-05,2.17,2005-08-30,5.16
2655,MBS 2005-07,2020-06,0.82,2005-08-30,5.16
2656,MBS 2005-07,2020-07,0.53,2005-08-30,5.16
2657,MBS 2005-07,2020-08,0.4,2005-08-30,5.16
2658,MBS 2005-07,2020-09,2.83,2005-08-30,5.16
2659,MBS 2005-07,2020-10,0.0,2005-08-30,5.16
2660,MBS 2005-07,2020-11,1.35,2005-08-30,5.16
2661,MBS 2005-07,2020-12,0.95,2005-08-30,5.16
2662,MBS 2005-07,2021-01,2.42,2005-08-30,5.16
2663,MBS 2005-07,2021-02,1.65,2005-08-30,5.16
2664,MBS 2005-07,2021-03,0.3,2005-08-30,5.16
2665,MBS 2005-07,2021-04,5.38,2005-08-30,5.16
2666,MBS 2005-07,2021-05,1.6772,2005-08-30,5.16
2667,MBS 2005-07,2021-06,2.6066,2005-08-30,5.16
2668,MBS 2005-07,2021-07,1.5625,2005-08-30,5.16
2669,MBS 2005-07,2021-08,0.6493,2005-08-30,5.16
2670,MBS 2005-07,2021-09,1.0434,2005-08-30,5.16
2671,MBS 2005-07,2021-10,0.0,2005-08-30,5.16
2672,MBS 2005-07,2021-11,1.5414,2005-08-30,5.16
2673,MBS 2005-07,2021-12,0.573,2005-08-30,5.16
2674,MBS 2005-07,2022-01,0.0,2005-08-30,5.16
2675,MBS 2005-07,2022-02,0.0,2005-08-30,5.16
2676,MBS 2005-07,2022-03,0.0,2005-08-30,5.16
2677,MBS 2005-07,2022-04,0.1731,2005-08-30,5.16
2678,MBS 2005-07,2022-05,0.0,2005-08-30,5.16
2679,MBS 2005-07,2022-06,0.5904,2005-08-30,5.16
2680,MBS 2005-08,2005-10,0.81,2005-09-29,5.56
2681,MBS 2005-08,2005-11,1.02,2005-09-29,5.56
2682,MBS 2005-08,2005-12,0.91,2005-09-29,5.56
2683,MBS 2005-08,2006-01,0.67,2005-09-29,5.56
2684,MBS 2005-08,2006-02,0.65,2005-09-29,5.56
2685,MBS 2005-08,2006-03,0.79,2005-09-29,5.56
2686,MBS 2005-08,2006-04,1.49,2005-09-29,5.56
2687,MBS 2005-08,2006-05,1.57,2005-09-29,5.56
2688,MBS 2005-08,2006-06,1.08,2005-09-29,5.56
2689,MBS 2005-08,2006-07,1.52,2005-09-29,5.56
2690,MBS 2005-08,2006-08,2.12,2005-09-29,5.56
2691,MBS 2005-08,2006-09,1.74,2005-09-29,5.56
2692,MBS 2005-08,2006-10,1.47,2005-09-29,5.56
2693,MBS 2005-08,2006-11,2.66,2005-09-29,5.56
2694,MBS 2005-08,2006-12,2.31,2005-09-29,5.56
2695,MBS 2005-08,2007-01,2.14,2005-09-29,5.56
2696,MBS 2005-08,2007-02,1.27,2005-09-29,5.56
2697,MBS 2005-08,2007-03,1.27,2005-09-29,5.56
2698,MBS 2005-08,2007-04,1.2,2005-09-29,5.56
2699,MBS 2005-08,2007-05,0.78,2005-09-29,5.56
2700,MBS 2005-08,2007-06,1.23,2005-09-29,5.56
2701,MBS 2005-08,2007-07,1.44,2005-09-29,5.56
2702,MBS 2005-08,2007-08,1.26,2005-09-29,5.56
2703,MBS 2005-08,2007-09,1.01,2005-09-29,5.56
2704,MBS 2005-08,2007-10,1.61,2005-09-29,5.56
2705,MBS 2005-08,2007-11,1.38,2005-09-29,5.56
2706,MBS 2005-08,2007-12,1.15,2005-09-29,5.56
2707,MBS 2005-08,2008-01,0.81,2005-09-29,5.56
2708,MBS 2005-08,2008-02,0.94,2005-09-29,5.56
2709,MBS 2005-08,2008-03,1.33,2005-09-29,5.56
2710,MBS 2005-08,2008-04,1.07,2005-09-29,5.56
2711,MBS 2005-08,2008-05,1.72,2005-09-29,5.56
2712,MBS 2005-08,2008-06,1.44,2005-09-29,5.56
2713,MBS 2005-08,2008-07,2.32,2005-09-29,5.56
2714,MBS 2005-08,2008-08,2.23,2005-09-29,5.56
2715,MBS 2005-08,2008-09,1.55,2005-09-29,5.56
2716,MBS 2005-08,2008-10,1.2,2005-09-29,5.56
2717,MBS 2005-08,2008-11,1.02,2005-09-29,5.56
2718,MBS 2005-08,2008-12,0.62,2005-09-29,5.56
2719,MBS 2005-08,2009-01,1.05,2005-09-29,5.56
2720,MBS 2005-08,2009-02,1.76,2005-09-29,5.56
2721,MBS 2005-08,2009-03,1.85,2005-09-29,5.56
2722,MBS 2005-08,2009-04,2.5,2005-09-29,5.56
2723,MBS 2005-08,2009-05,1.78,2005-09-29,5.56
2724,MBS 2005-08,2009-06,2.1,2005-09-29,5.56
2725,MBS 2005-08,2009-07,2.17,2005-09-29,5.56
2726,MBS 2005-08,2009-08,1.77,2005-09-29,5.56
2727,MBS 2005-08,2009-09,2.06,2005-09-29,5.56
2728,MBS 2005-08,2009-10,2.08,2005-09-29,5.56
2729,MBS 2005-08,2009-11,1.44,2005-09-29,5.56
2730,MBS 2005-08,2009-12,1.59,2005-09-29,5.56
2731,MBS 2005-08,2010-01,1.43,2005-09-29,5.56
2732,MBS 2005-08,2010-02,1.79,2005-09-29,5.56
2733,MBS 2005-08,2010-03,2.0,2005-09-29,5.56
2734,MBS 2005-08,2010-04,1.63,2005-09-29,5.56
2735,MBS 2005-08,2010-05,1.65,2005-09-29,5.56
2736,MBS 2005-08,2010-06,2.19,2005-09-29,5.56
2737,MBS 2005-08,2010-07,3.88,2005-09-29,5.56
2738,MBS 2005-08,2010-08,3.6,2005-09-29,5.56
2739,MBS 2005-08,2010-09,2.95,2005-09-29,5.56
2740,MBS 2005-08,2010-10,4.49,2005-09-29,5.56
2741,MBS 2005-08,2010-11,4.08,2005-09-29,5.56
2742,MBS 2005-08,2010-12,3.89,2005-09-29,5.56
2743,MBS 2005-08,2011-01,3.04,2005-09-29,5.56
2744,MBS 2005-08,2011-02,2.83,2005-09-29,5.56
2745,MBS 2005-08,2011-03,3.57,2005-09-29,5.56
2746,MBS 2005-08,2011-04,3.37,2005-09-29,5.56
2747,MBS 2005-08,2011-05,4.26,2005-09-29,5.56
2748,MBS 2005-08,2011-06,3.4,2005-09-29,5.56
2749,MBS 2005-08,2011-07,2.23,2005-09-29,5.56
2750,MBS 2005-08,2011-08,2.09,2005-09-29,5.56
2751,MBS 2005-08,2011-09,3.22,2005-09-29,5.56
2752,MBS 2005-08,2011-10,3.85,2005-09-29,5.56
2753,MBS 2005-08,2011-11,3.43,2005-09-29,5.56
2754,MBS 2005-08,2011-12,3.64,2005-09-29,5.56
2755,MBS 2005-08,2012-01,2.47,2005-09-29,5.56
2756,MBS 2005-08,2012-02,3.25,2005-09-29,5.56
2757,MBS 2005-08,2012-03,4.69,2005-09-29,5.56
2758,MBS 2005-08,2012-04,4.25,2005-09-29,5.56
2759,MBS 2005-08,2012-05,2.84,2005-09-29,5.56
2760,MBS 2005-08,2012-06,4.47,2005-09-29,5.56
2761,MBS 2005-08,2012-07,5.0,2005-09-29,5.56
2762,MBS 2005-08,2012-08,4.94,2005-09-29,5.56
2763,MBS 2005-08,2012-09,5.31,2005-09-29,5.56
2764,MBS 2005-08,2012-10,5.2,2005-09-29,5.56
2765,MBS 2005-08,2012-11,5.45,2005-09-29,5.56
2766,MBS 2005-08,2012-12,3.34,2005-09-29,5.56
2767,MBS 2005-08,2013-01,4.06,2005-09-29,5.56
2768,MBS 2005-08,2013-02,0.05,2005-09-29,5.56
2769,MBS 2005-08,2013-03,4.44,2005-09-29,5.56
2770,MBS 2005-08,2013-04,5.6,2005-09-29,5.56
2771,MBS 2005-08,2013-05,3.48,2005-09-29,5.56
2772,MBS 2005-08,2013-06,6.19,2005-09-29,5.56
2773,MBS 2005-08,2013-07,5.47,2005-09-29,5.56
2774,MBS 2005-08,2013-08,4.59,2005-09-29,5.56
2775,MBS 2005-08,2013-09,3.33,2005-09-29,5.56
2776,MBS 2005-08,2013-10,3.53,2005-09-29,5.56
2777,MBS 2005-08,2013-11,4.14,2005-09-29,5.56
2778,MBS 2005-08,2013-12,3.3,2005-09-29,5.56
2779,MBS 2005-08,2014-01,2.03,2005-09-29,5.56
2780,MBS 2005-08,2014-02,3.92,2005-09-29,5.56
2781,MBS 2005-08,2014-03,2.28,2005-09-29,5.56
2782,MBS 2005-08,2014-04,4.89,2005-09-29,5.56
2783,MBS 2005-08,2014-05,5.3,2005-09-29,5.56
2784,MBS 2005-08,2014-06,2.45,2005-09-29,5.56
2785,MBS 2005-08,2014-07,4.73,2005-09-29,5.56
2786,MBS 2005-08,2014-08,5.39,2005-09-29,5.56
2787,MBS 2005-08,2014-09,4.68,2005-09-29,5.56
2788,MBS 2005-08,2014-10,1.81,2005-09-29,5.56
2789,MBS 2005-08,2014-11,5.44,2005-09-29,5.56
2790,MBS 2005-08,2014-12,2.41,2005-09-29,5.56
2791,MBS 2005-08,2015-01,3.85,2005-09-29,5.56
2792,MBS 2005-08,2015-02,5.12,2005-09-29,5.56
2793,MBS 2005-08,2015-03,5.75,2005-09-29,5.56
2794,MBS 2005-08,2015-04,8.68,2005-09-29,5.56
2795,MBS 2005-08,2015-05,4.05,2005-09-29,5.56
2796,MBS 2005-08,2015-06,3.26,2005-09-29,5.56
2797,MBS 2005-08,2015-07,2.16,2005-09-29,5.56
2798,MBS 2005-08,2015-08,4.42,2005-09-29,5.56
2799,MBS 2005-08,2015-09,1.67,2005-09-29,5.56
2800,MBS 2005-08,2015-10,2.15,2005-09-29,5.56
2801,MBS 2005-08,2015-11,2.66,2005-09-29,5.56
2802,MBS 2005-08,2015-12,0.57,2005-09-29,5.56
2803,MBS 2005-08,2016-01,2.39,2005-09-29,5.56
2804,MBS 2005-08,2016-02,3.37,2005-09-29,5.56
2805,MBS 2005-08,2016-03,0.78,2005-09-29,5.56
2806,MBS 2005-08,2016-04,3.48,2005-09-29,5.56
2807,MBS 2005-08,2016-05,3.28,2005-09-29,5.56
2808,MBS 2005-08,2016-06,4.78,2005-09-29,5.56
2809,MBS 2005-08,2016-07,1.68,2005-09-29,5.56
2810,MBS 2005-08,2016-08,3.45,2005-09-29,5.56
2811,MBS 2005-08,2016-09,2.83,2005-09-29,5.56
2812,MBS 2005-08,2016-10,3.67,2005-09-29,5.56
2813,MBS 2005-08,2016-11,3.54,2005-09-29,5.56
2814,MBS 2005-08,2016-12,1.07,2005-09-29,5.56
2815,MBS 2005-08,2017-01,3.4,2005-09-29,5.56
2816,MBS 2005-08,2017-02,0.51,2005-09-29,5.56
2817,MBS 2005-08,2017-03,0.62,2005-09-29,5.56
2818,MBS 2005-08,2017-04,0.6,2005-09-29,5.56
2819,MBS 2005-08,2017-05,1.77,2005-09-29,5.56
2820,MBS 2005-08,2017-06,2.63,2005-09-29,5.56
2821,MBS 2005-08,2017-07,1.52,2005-09-29,5.56
2822,MBS 2005-08,2017-08,1.01,2005-09-29,5.56
2823,MBS 2005-08,2017-09,1.97,2005-09-29,5.56
2824,MBS 2005-08,2017-10,0.97,2005-09-29,5.56
2825,MBS 2005-08,2017-11,1.34,2005-09-29,5.56
2826,MBS 2005-08,2017-12,0.79,2005-09-29,5.56
2827,MBS 2005-08,2018-01,0.01,2005-09-29,5.56
2828,MBS 2005-08,2018-02,1.29,2005-09-29,5.56
2829,MBS 2005-08,2018-03,1.25,2005-09-29,5.56
2830,MBS 2005-08,2018-04,0.52,2005-09-29,5.56
2831,MBS 2005-08,2018-05,0.66,2005-09-29,5.56
2832,MBS 2005-08,2018-06,0.64,2005-09-29,5.56
2833,MBS 2005-08,2018-07,2.58,2005-09-29,5.56
2834,MBS 2005-08,2018-08,1.49,2005-09-29,5.56
2835,MBS 2005-08,2018-09,1.38,2005-09-29,5.56
2836,MBS 2005-08,2018-10,0.04,2005-09-29,5.56
2837,MBS 2005-08,2018-11,0.68,2005-09-29,5.56
2838,MBS 2005-08,2018-12,2.58,2005-09-29,5.56
2839,MBS 2005-08,2019-01,0.68,2005-09-29,5.56
2840,MBS 2005-08,2019-02,0.15,2005-09-29,5.56
2841,MBS 2005-08,2019-03,0.16,2005-09-29,5.56
2842,MBS 2005-08,2019-04,0.17,2005-09-29,5.56
2843,MBS 2005-08,2019-05,1.56,2005-09-29,5.56
2844,MBS 2005-08,2019-06,0.0,2005-09-29,5.56
2845,MBS 2005-08,2019-07,0.04,2005-09-29,5.56
2846,MBS 2005-08,2019-08,0.34,2005-09-29,5.56
2847,MBS 2005-08,2019-09,0.0,2005-09-29,5.56
2848,MBS 2005-08,2019-10,1.26,2005-09-29,5.56
2849,MBS 2005-08,2019-11,1.65,2005-09-29,5.56
2850,MBS 2005-08,2019-12,0.8,2005-09-29,5.56
2851,MBS 2005-08,2020-01,0.29,2005-09-29,5.56
2852,MBS 2005-08,2020-02,3.16,2005-09-29,5.56
2853,MBS 2005-08,2020-03,4.15,2005-09-29,5.56
2854,MBS 2005-08,2020-04,2.36,2005-09-29,5.56
2855,MBS 2005-08,2020-05,0.0,2005-09-29,5.56
2856,MBS 2005-08,2020-06,2.64,2005-09-29,5.56
2857,MBS 2005-08,2020-07,2.53,2005-09-29,5.56
2858,MBS 2005-08,2020-08,0.45,2005-09-29,5.56
2859,MBS 2005-08,2020-09,0.0,2005-09-29,5.56
2860,MBS 2005-08,2020-10,0.95,2005-09-29,5.56
2861,MBS 2005-08,2020-11,2.96,2005-09-29,5.56
2862,MBS 2005-08,2020-12,0.37,2005-09-29,5.56
2863,MBS 2005-08,2021-01,2.39,2005-09-29,5.56
2864,MBS 2005-08,2021-02,0.0,2005-09-29,5.56
2865,MBS 2005-08,2021-03,0.0,2005-09-29,5.56
2866,MBS 2005-08,2021-04,0.9,2005-09-29,5.56
2867,MBS 2005-08,2021-05,0.0,2005-09-29,5.56
2868,MBS 2005-08,2021-06,0.0,2005-09-29,5.56
2869,MBS 2005-08,2021-07,1.5667,2005-09-29,5.56
2870,MBS 2005-08,2021-08,2.4323,2005-09-29,5.56
2871,MBS 2005-08,2021-09,0.0,2005-09-29,5.56
2872,MBS 2005-08,2021-10,0.0,2005-09-29,5.56
2873,MBS 2005-08,2021-11,0.8777,2005-09-29,5.56
2874,MBS 2005-08,2021-12,0.0,2005-09-29,5.56
2875,MBS 2005-08,2022-01,5.9368,2005-09-29,5.56
2876,MBS 2005-08,2022-02,0.0,2005-09-29,5.56
2877,MBS 2005-08,2022-03,1.0793,2005-09-29,5.56
2878,MBS 2005-08,2022-04,0.0,2005-09-29,5.56
2879,MBS 2005-08,2022-05,0.0,2005-09-29,5.56
2880,MBS 2005-08,2022-06,0.0,2005-09-29,5.56
2881,MBS 2005-09,2005-11,0.78,2005-11-10,5.87
2882,MBS 2005-09,2005-12,0.92,2005-11-10,5.87
2883,MBS 2005-09,2006-01,0.65,2005-11-10,5.87
2884,MBS 2005-09,2006-02,0.64,2005-11-10,5.87
2885,MBS 2005-09,2006-03,0.83,2005-11-10,5.87
2886,MBS 2005-09,2006-04,1.18,2005-11-10,5.87
2887,MBS 2005-09,2006-05,1.18,2005-11-10,5.87
2888,MBS 2005-09,2006-06,1.35,2005-11-10,5.87
2889,MBS 2005-09,2006-07,1.09,2005-11-10,5.87
2890,MBS 2005-09,2006-08,1.16,2005-11-10,5.87
2891,MBS 2005-09,2006-09,2.01,2005-11-10,5.87
2892,MBS 2005-09,2006-10,1.6,2005-11-10,5.87
2893,MBS 2005-09,2006-11,2.78,2005-11-10,5.87
2894,MBS 2005-09,2006-12,2.11,2005-11-10,5.87
2895,MBS 2005-09,2007-01,1.16,2005-11-10,5.87
2896,MBS 2005-09,2007-02,1.29,2005-11-10,5.87
2897,MBS 2005-09,2007-03,1.15,2005-11-10,5.87
2898,MBS 2005-09,2007-04,1.56,2005-11-10,5.87
2899,MBS 2005-09,2007-05,1.83,2005-11-10,5.87
2900,MBS 2005-09,2007-06,1.37,2005-11-10,5.87
2901,MBS 2005-09,2007-07,0.82,2005-11-10,5.87
2902,MBS 2005-09,2007-08,0.96,2005-11-10,5.87
2903,MBS 2005-09,2007-09,1.01,2005-11-10,5.87
2904,MBS 2005-09,2007-10,1.54,2005-11-10,5.87
2905,MBS 2005-09,2007-11,1.45,2005-11-10,5.87
2906,MBS 2005-09,2007-12,1.01,2005-11-10,5.87
2907,MBS 2005-09,2008-01,0.82,2005-11-10,5.87
2908,MBS 2005-09,2008-02,1.17,2005-11-10,5.87
2909,MBS 2005-09,2008-03,1.08,2005-11-10,5.87
2910,MBS 2005-09,2008-04,0.98,2005-11-10,5.87
2911,MBS 2005-09,2008-05,1.08,2005-11-10,5.87
2912,MBS 2005-09,2008-06,1.01,2005-11-10,5.87
2913,MBS 2005-09,2008-07,0.99,2005-11-10,5.87
2914,MBS 2005-09,2008-08,1.37,2005-11-10,5.87
2915,MBS 2005-09,2008-09,1.76,2005-11-10,5.87
2916,MBS 2005-09,2008-10,1.37,2005-11-10,5.87
2917,MBS 2005-09,2008-11,1.01,2005-11-10,5.87
2918,MBS 2005-09,2008-12,0.87,2005-11-10,5.87
2919,MBS 2005-09,2009-01,0.97,2005-11-10,5.87
2920,MBS 2005-09,2009-02,1.38,2005-11-10,5.87
2921,MBS 2005-09,2009-03,1.83,2005-11-10,5.87
2922,MBS 2005-09,2009-04,2.19,2005-11-10,5.87
2923,MBS 2005-09,2009-05,2.52,2005-11-10,5.87
2924,MBS 2005-09,2009-06,2.41,2005-11-10,5.87
2925,MBS 2005-09,2009-07,2.33,2005-11-10,5.87
2926,MBS 2005-09,2009-08,2.07,2005-11-10,5.87
2927,MBS 2005-09,2009-09,1.9,2005-11-10,5.87
2928,MBS 2005-09,2009-10,2.43,2005-11-10,5.87
2929,MBS 2005-09,2009-11,2.67,2005-11-10,5.87
2930,MBS 2005-09,2009-12,2.36,2005-11-10,5.87
2931,MBS 2005-09,2010-01,0.96,2005-11-10,5.87
2932,MBS 2005-09,2010-02,1.55,2005-11-10,5.87
2933,MBS 2005-09,2010-03,2.01,2005-11-10,5.87
2934,MBS 2005-09,2010-04,1.81,2005-11-10,5.87
2935,MBS 2005-09,2010-05,2.0,2005-11-10,5.87
2936,MBS 2005-09,2010-06,2.14,2005-11-10,5.87
2937,MBS 2005-09,2010-07,1.65,2005-11-10,5.87
2938,MBS 2005-09,2010-08,1.55,2005-11-10,5.87
2939,MBS 2005-09,2010-09,4.75,2005-11-10,5.87
2940,MBS 2005-09,2010-10,4.19,2005-11-10,5.87
2941,MBS 2005-09,2010-11,5.01,2005-11-10,5.87
2942,MBS 2005-09,2010-12,4.39,2005-11-10,5.87
2943,MBS 2005-09,2011-01,2.17,2005-11-10,5.87
2944,MBS 2005-09,2011-02,3.17,2005-11-10,5.87
2945,MBS 2005-09,2011-03,3.22,2005-11-10,5.87
2946,MBS 2005-09,2011-04,2.69,2005-11-10,5.87
2947,MBS 2005-09,2011-05,4.21,2005-11-10,5.87
2948,MBS 2005-09,2011-06,4.04,2005-11-10,5.87
2949,MBS 2005-09,2011-07,2.96,2005-11-10,5.87
2950,MBS 2005-09,2011-08,2.96,2005-11-10,5.87
2951,MBS 2005-09,2011-09,2.55,2005-11-10,5.87
2952,MBS 2005-09,2011-10,2.35,2005-11-10,5.87
2953,MBS 2005-09,2011-11,3.25,2005-11-10,5.87
2954,MBS 2005-09,2011-12,3.35,2005-11-10,5.87
2955,MBS 2005-09,2012-01,1.87,2005-11-10,5.87
2956,MBS 2005-09,2012-02,2.23,2005-11-10,5.87
2957,MBS 2005-09,2012-03,3.82,2005-11-10,5.87
2958,MBS 2005-09,2012-04,3.41,2005-11-10,5.87
2959,MBS 2005-09,2012-05,4.02,2005-11-10,5.87
2960,MBS 2005-09,2012-06,4.16,2005-11-10,5.87
2961,MBS 2005-09,2012-07,5.36,2005-11-10,5.87
2962,MBS 2005-09,2012-08,4.6,2005-11-10,5.87
2963,MBS 2005-09,2012-09,4.93,2005-11-10,5.87
2964,MBS 2005-09,2012-10,5.47,2005-11-10,5.87
2965,MBS 2005-09,2012-11,6.99,2005-11-10,5.87
2966,MBS 2005-09,2012-12,5.27,2005-11-10,5.87
2967,MBS 2005-09,2013-01,4.29,2005-11-10,5.87
2968,MBS 2005-09,2013-02,0.06,2005-11-10,5.87
2969,MBS 2005-09,2013-03,6.01,2005-11-10,5.87
2970,MBS 2005-09,2013-04,6.19,2005-11-10,5.87
2971,MBS 2005-09,2013-05,4.94,2005-11-10,5.87
2972,MBS 2005-09,2013-06,6.96,2005-11-10,5.87
2973,MBS 2005-09,2013-07,4.76,2005-11-10,5.87
2974,MBS 2005-09,2013-08,5.3,2005-11-10,5.87
2975,MBS 2005-09,2013-09,2.9,2005-11-10,5.87
2976,MBS 2005-09,2013-10,6.93,2005-11-10,5.87
2977,MBS 2005-09,2013-11,2.42,2005-11-10,5.87
2978,MBS 2005-09,2013-12,4.84,2005-11-10,5.87
2979,MBS 2005-09,2014-01,2.37,2005-11-10,5.87
2980,MBS 2005-09,2014-02,4.38,2005-11-10,5.87
2981,MBS 2005-09,2014-03,2.53,2005-11-10,5.87
2982,MBS 2005-09,2014-04,2.99,2005-11-10,5.87
2983,MBS 2005-09,2014-05,3.65,2005-11-10,5.87
2984,MBS 2005-09,2014-06,3.79,2005-11-10,5.87
2985,MBS 2005-09,2014-07,5.08,2005-11-10,5.87
2986,MBS 2005-09,2014-08,2.86,2005-11-10,5.87
2987,MBS 2005-09,2014-09,3.99,2005-11-10,5.87
2988,MBS 2005-09,2014-10,5.85,2005-11-10,5.87
2989,MBS 2005-09,2014-11,4.57,2005-11-10,5.87
2990,MBS 2005-09,2014-12,2.8,2005-11-10,5.87
2991,MBS 2005-09,2015-01,4.15,2005-11-10,5.87
2992,MBS 2005-09,2015-02,5.61,2005-11-10,5.87
2993,MBS 2005-09,2015-03,3.85,2005-11-10,5.87
2994,MBS 2005-09,2015-04,7.5,2005-11-10,5.87
2995,MBS 2005-09,2015-05,2.81,2005-11-10,5.87
2996,MBS 2005-09,2015-06,1.97,2005-11-10,5.87
2997,MBS 2005-09,2015-07,4.42,2005-11-10,5.87
2998,MBS 2005-09,2015-08,4.72,2005-11-10,5.87
2999,MBS 2005-09,2015-09,2.16,2005-11-10,5.87
3000,MBS 2005-09,2015-10,5.21,2005-11-10,5.87
3001,MBS 2005-09,2015-11,4.43,2005-11-10,5.87
3002,MBS 2005-09,2015-12,2.23,2005-11-10,5.87
3003,MBS 2005-09,2016-01,3.4,2005-11-10,5.87
3004,MBS 2005-09,2016-02,1.95,2005-11-10,5.87
3005,MBS 2005-09,2016-03,2.42,2005-11-10,5.87
3006,MBS 2005-09,2016-04,3.58,2005-11-10,5.87
3007,MBS 2005-09,2016-05,3.86,2005-11-10,5.87
3008,MBS 2005-09,2016-06,0.78,2005-11-10,5.87
