기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,CD금리,인플레이션율,미국 실효금리
2012-06,2.770648148148149,3.9795370370370358,70.96699999999989,71.37600000000015,4.519274549964318,6.674561391814426,7.519404944148784,1.5789787049493935,58.21027777777777,33.91370370370372,1.2641267271456842,-0.14166003770337451,0.16000000000000011
2012-07,2.8433035714285713,3.965714285714284,70.94099999999986,71.4620000000002,4.517856945260369,6.692083742506628,7.525106139854513,1.5602476682433275,58.22892857142854,33.99473214285714,1.2641267271456846,-0.22588635842817337,0.16000000000000011
2012-08,3.4805172413793097,3.9397413793103433,70.86099999999992,71.55699999999985,4.515595526595297,6.655440350367647,7.540085006634927,1.534714366238162,58.19724137931036,34.07577586206896,1.205970806988607,0.46263890104121186,0.16000000000000011
2012-09,3.2031147540983596,3.7935245901639334,70.78999999999998,71.63000000000008,4.520211246760898,6.60934924316738,7.552300277702863,1.4838746894587571,58.359918032786894,34.24024590163935,1.1600209167967526,0.7152577431821874,0.1300000000000003
2012-10,3.819840000000001,3.7775199999999995,70.68300000000005,71.86800000000018,4.527338365833937,6.601230118728877,7.599005661758022,1.4562867329399274,58.353680000000004,34.29047999999999,1.144222799920159,-0.18700276720858,0.14000000000000024
2012-11,4.41718518518519,3.6097037037037034,70.60299999999998,72.22799999999997,4.525466587477209,6.55250788703459,7.555936473872118,1.4422019930581884,58.26888888888889,34.302148148148156,1.0750024230289779,-0.35521285697267946,0.16000000000000011
2012-12,3.796985294117645,3.6069852941176466,70.55000000000001,72.50499999999994,4.521908135119084,6.54965074223381,7.566776744812705,1.4327007339340472,58.28705882352943,34.31985294117648,1.047318994280561,0.17823955831368118,0.16000000000000011
2013-01,3.3689928057553966,3.584460431654675,70.50100000000015,72.65400000000027,4.523688944120206,6.577861357721047,7.599426370658713,1.4255150742731737,58.37287769784174,34.32453237410071,1.0577902941478534,0.5999457553566567,0.16000000000000011
2013-02,0.03749999999999995,3.579305555555555,70.46200000000012,72.81999999999985,4.529670476586441,6.673297967767654,7.581689058617944,1.4279160358107101,58.38520833333334,34.36145833333333,1.0508216248317643,0.3343111034423293,0.1400000000000003
2013-03,4.1422,3.456333333333333,70.42100000000013,73.01699999999988,4.5330080118486675,6.806829360392176,7.6140605114398525,1.40118297361364,58.38153333333333,34.461733333333335,1.0402767116551452,-0.09243534899718193,0.1499999999999998
2013-04,4.3770322580645145,3.420645161290322,70.38899999999988,73.33700000000005,4.532083230880558,6.74993119378857,7.60334447539276,1.378766094699103,58.45083870967741,34.387741935483874,1.0331844833456552,-0.1387813064807695,0.14000000000000032
2013-05,4.277770700636942,3.413057324840764,70.39099999999979,73.6029999999998,4.530694453911288,6.695798917058491,7.582713030341875,1.3506671834767423,58.563885350318465,34.27707006369428,1.0296194171811608,0.0,0.14999999999999972
2013-06,4.527924528301889,3.410691823899371,70.38099999999994,73.741,4.530694453911288,6.659293919683638,7.601427321777795,1.3270750014599173,58.63779874213835,34.19918238993708,1.0006318803079097,-0.12173706947631431,0.10999999999999976
